Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume LSK,Volume BTC,,,,,,
1592114400,2020-06-14 06-AM,LSKBTC,7639.419404,7547.169811,7639.419404,7547.169811,35.08,0.004629,,,,,,
1592110800,2020-06-14 05-AM,LSKBTC,7722.007722,7598.784195,7722.007722,7639.419404,128.3,0.01688,,,,,,
1592107200,2020-06-14 04-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,0,0,,,,,,
1592103600,2020-06-14 03-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,0,0,,,,,,
1592100000,2020-06-14 02-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,0,0,,,,,,
1592096400,2020-06-14 01-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,0,0,,,,,,
1592092800,2020-06-14 12-AM,LSKBTC,7674.597084,7674.597084,7722.007722,7722.007722,0.9975,0.0001292,,,,,,
1592089200,2020-06-13 11-PM,LSKBTC,7722.007722,7674.597084,7722.007722,7674.597084,92.12,0.012,,,,,,
1592085600,2020-06-13 10-PM,LSKBTC,7710.100231,7710.100231,7722.007722,7722.007722,6.602,0.0008546,,,,,,
1592082000,2020-06-13 09-PM,LSKBTC,7698.229407,7604.562738,7710.100231,7710.100231,116.38,0.0153,,,,,,
1592078400,2020-06-13 08-PM,LSKBTC,7639.419404,7639.419404,7722.007722,7698.229407,91,0.01178,,,,,,
1592074800,2020-06-13 07-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,5.809,0.00076,,,,,,
1592071200,2020-06-13 06-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0,0,,,,,,
1592067600,2020-06-13 05-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0,0,,,,,,
1592064000,2020-06-13 04-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0,0,,,,,,
1592060400,2020-06-13 03-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0,0,,,,,,
1592056800,2020-06-13 02-PM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0,0,,,,,,
1592053200,2020-06-13 01-PM,LSKBTC,7668.711656,7639.419404,7668.711656,7639.419404,1.533,0.0002002,,,,,,
1592049600,2020-06-13 12-PM,LSKBTC,7633.587786,7633.587786,7788.161994,7668.711656,352.52,0.04537,,,,,,
1592046000,2020-06-13 11-AM,LSKBTC,7633.587786,7633.587786,7633.587786,7633.587786,0,0,,,,,,
1592042400,2020-06-13 10-AM,LSKBTC,7704.160247,7633.587786,7704.160247,7633.587786,3.817,0.0005,,,,,,
1592038800,2020-06-13 09-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592035200,2020-06-13 08-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592031600,2020-06-13 07-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592028000,2020-06-13 06-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592024400,2020-06-13 05-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592020800,2020-06-13 04-AM,LSKBTC,7704.160247,7704.160247,7704.160247,7704.160247,0,0,,,,,,
1592017200,2020-06-13 03-AM,LSKBTC,7639.419404,7633.587786,7704.160247,7704.160247,52.31,0.00685,,,,,,
1592013600,2020-06-13 02-AM,LSKBTC,7639.419404,7639.419404,7639.419404,7639.419404,0.7647,0.0001001,,,,,,
1592010000,2020-06-13 01-AM,LSKBTC,7788.161994,7633.587786,7788.161994,7639.419404,2.293,0.0003003,,,,,,
1592006400,2020-06-13 12-AM,LSKBTC,7788.161994,7788.161994,7788.161994,7788.161994,0,0,,,,,,
1592002800,2020-06-12 11-PM,LSKBTC,7788.161994,7788.161994,7788.161994,7788.161994,0,0,,,,,,
1591999200,2020-06-12 10-PM,LSKBTC,7788.161994,7788.161994,7788.161994,7788.161994,0,0,,,,,,
1591995600,2020-06-12 09-PM,LSKBTC,7824.726135,7782.101167,7824.726135,7788.161994,399.25,0.05128,,,,,,
1591992000,2020-06-12 08-PM,LSKBTC,7824.726135,7824.726135,7824.726135,7824.726135,0,0,,,,,,
1591988400,2020-06-12 07-PM,LSKBTC,7824.726135,7824.726135,7824.726135,7824.726135,0,0,,,,,,
1591984800,2020-06-12 06-PM,LSKBTC,7824.726135,7824.726135,7824.726135,7824.726135,0,0,,,,,,
1591981200,2020-06-12 05-PM,LSKBTC,7633.587786,7633.587786,7824.726135,7824.726135,27.54,0.003528,,,,,,
1591977600,2020-06-12 04-PM,LSKBTC,7633.587786,7633.587786,7633.587786,7633.587786,0,0,,,,,,
1591974000,2020-06-12 03-PM,LSKBTC,7633.587786,7633.587786,7633.587786,7633.587786,0,0,,,,,,
1591970400,2020-06-12 02-PM,LSKBTC,7656.967841,7633.587786,7722.007722,7633.587786,5.988,0.0007764,,,,,,
1591966800,2020-06-12 01-PM,LSKBTC,7518.796992,7518.796992,7739.93808,7656.967841,53.09,0.006971,,,,,,
1591963200,2020-06-12 12-PM,LSKBTC,7722.007722,7518.796992,7722.007722,7518.796992,181.47,0.02378,,,,,,
1591959600,2020-06-12 11-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,0,0,,,,,,
1591956000,2020-06-12 10-AM,LSKBTC,7722.007722,7722.007722,7722.007722,7722.007722,130.82,0.01693,,,,,,
1591952400,2020-06-12 09-AM,LSKBTC,7800.312012,7722.007722,7800.312012,7722.007722,0.7733,0.0001001,,,,,,
1591948800,2020-06-12 08-AM,LSKBTC,7722.007722,7722.007722,7800.312012,7800.312012,45.87,0.005883,,,,,,
1591945200,2020-06-12 07-AM,LSKBTC,7704.160247,7704.160247,7843.137255,7722.007722,1.588,0.0002047,,,,,,
1591941600,2020-06-12 06-AM,LSKBTC,7668.711656,7668.711656,7782.101167,7704.160247,50.88,0.006537,,,,,,
1591938000,2020-06-12 05-AM,LSKBTC,7782.101167,7668.711656,7782.101167,7668.711656,17.85,0.002294,,,,,,
1591934400,2020-06-12 04-AM,LSKBTC,7782.101167,7782.101167,7782.101167,7782.101167,29.93,0.003848,,,,,,
1591930800,2020-06-12 03-AM,LSKBTC,7843.137255,7668.711656,7843.137255,7782.101167,147.14,0.01893,,,,,,
1591927200,2020-06-12 02-AM,LSKBTC,7880.220646,7843.137255,7880.220646,7843.137255,54.97,0.006983,,,,,,
1591923600,2020-06-12 01-AM,LSKBTC,7930.214116,7880.220646,7930.214116,7880.220646,9.789,0.001236,,,,,,
1591920000,2020-06-12 12-AM,LSKBTC,7843.137255,7843.137255,8090.614887,7930.214116,270.75,0.034,,,,,,
1591916400,2020-06-11 11-PM,LSKBTC,7782.101167,7782.101167,7843.137255,7843.137255,29.35,0.003744,,,,,,
1591912800,2020-06-11 10-PM,LSKBTC,7763.975155,7763.975155,7782.101167,7782.101167,2.42,0.0003109,,,,,,
1591909200,2020-06-11 09-PM,LSKBTC,7751.937984,7668.711656,7763.975155,7763.975155,105.71,0.01365,,,,,,
1591905600,2020-06-11 08-PM,LSKBTC,7722.007722,7668.711656,7751.937984,7751.937984,13.45,0.001737,,,,,,
1591902000,2020-06-11 07-PM,LSKBTC,7656.967841,7541.47813,7751.937984,7722.007722,69.32,0.009015,,,,,,
1591898400,2020-06-11 06-PM,LSKBTC,7541.47813,7541.47813,7656.967841,7656.967841,12.03,0.001575,,,,,,
1591894800,2020-06-11 05-PM,LSKBTC,7668.711656,7541.47813,7751.937984,7541.47813,278.06,0.03629,,,,,,
1591891200,2020-06-11 04-PM,LSKBTC,7692.307692,7587.253414,7722.007722,7668.711656,25.43,0.003314,,,,,,
1591887600,2020-06-11 03-PM,LSKBTC,7564.29652,7564.29652,7692.307692,7692.307692,105.03,0.01379,,,,,,
1591884000,2020-06-11 02-PM,LSKBTC,7598.784195,7564.29652,7598.784195,7564.29652,8.96,0.001184,,,,,,
1591880400,2020-06-11 01-PM,LSKBTC,7347.538575,7347.538575,7598.784195,7598.784195,60.35,0.007988,,,,,,
1591876800,2020-06-11 12-PM,LSKBTC,7347.538575,7347.538575,7347.538575,7347.538575,0,0,,,,,,
1591873200,2020-06-11 11-AM,LSKBTC,7380.073801,7347.538575,7446.016381,7347.538575,2.063,0.0002785,,,,,,
1591869600,2020-06-11 10-AM,LSKBTC,7385.524372,7380.073801,7385.524372,7380.073801,23.78,0.00322,,,,,,
1591866000,2020-06-11 09-AM,LSKBTC,7418.397626,7385.524372,7418.397626,7385.524372,0.7391,0.0001001,,,,,,
1591862400,2020-06-11 08-AM,LSKBTC,7507.507508,7418.397626,7507.507508,7418.397626,356.54,0.04799,,,,,,
1591858800,2020-06-11 07-AM,LSKBTC,7507.507508,7507.507508,7507.507508,7507.507508,0,0,,,,,,
1591855200,2020-06-11 06-AM,LSKBTC,7507.507508,7507.507508,7507.507508,7507.507508,79.8,0.01063,,,,,,
1591851600,2020-06-11 05-AM,LSKBTC,7507.507508,7507.507508,7507.507508,7507.507508,0.003887,5.10E-07,,,,,,
1591848000,2020-06-11 04-AM,LSKBTC,7485.02994,7485.02994,7507.507508,7507.507508,27.36,0.00365,,,,,,
1591844400,2020-06-11 03-AM,LSKBTC,7485.02994,7485.02994,7485.02994,7485.02994,0,0,,,,,,
1591840800,2020-06-11 02-AM,LSKBTC,7587.253414,7418.397626,7587.253414,7485.02994,123.52,0.01656,,,,,,
1591837200,2020-06-11 01-AM,LSKBTC,7587.253414,7587.253414,7587.253414,7587.253414,0,0,,,,,,
1591833600,2020-06-11 12-AM,LSKBTC,7604.562738,7587.253414,7604.562738,7587.253414,4.717,0.0006211,,,,,,
1591830000,2020-06-10 11-PM,LSKBTC,7610.350076,7604.562738,7610.350076,7604.562738,1.317,0.0001731,,,,,,
1591826400,2020-06-10 10-PM,LSKBTC,7722.007722,7610.350076,7722.007722,7610.350076,0.762,0.0001001,,,,,,
1591822800,2020-06-10 09-PM,LSKBTC,7610.350076,7610.350076,7722.007722,7722.007722,39.56,0.005124,,,,,,
1591819200,2020-06-10 08-PM,LSKBTC,7633.587786,7610.350076,7633.587786,7610.350076,2.267,0.0002973,,,,,,
1591815600,2020-06-10 07-PM,LSKBTC,7668.711656,7633.587786,7668.711656,7633.587786,53.46,0.007003,,,,,,
1591812000,2020-06-10 06-PM,LSKBTC,7429.420505,7380.073801,7836.990596,7668.711656,179.98,0.0235,,,,,,
1591808400,2020-06-10 05-PM,LSKBTC,7440.47619,7429.420505,7440.47619,7429.420505,11.54,0.001552,,,,,,
1591804800,2020-06-10 04-PM,LSKBTC,7541.47813,7440.47619,7541.47813,7440.47619,4.83,0.0006467,,,,,,
1591801200,2020-06-10 03-PM,LSKBTC,7418.397626,7326.007326,7621.95122,7541.47813,66,0.008768,,,,,,
1591797600,2020-06-10 02-PM,LSKBTC,7380.073801,7326.007326,7418.397626,7418.397626,78.4,0.01057,,,,,,
1591794000,2020-06-10 01-PM,LSKBTC,7479.431563,7315.288954,7479.431563,7380.073801,261.48,0.03536,,,,,,
1591790400,2020-06-10 12-PM,LSKBTC,7501.875469,7479.431563,7501.875469,7479.431563,356.9,0.04768,,,,,,
1591786800,2020-06-10 11-AM,LSKBTC,7485.02994,7485.02994,7501.875469,7501.875469,1.502,0.0002002,,,,,,
1591783200,2020-06-10 10-AM,LSKBTC,7485.02994,7485.02994,7598.784195,7485.02994,4.111,0.0005426,,,,,,
1591779600,2020-06-10 09-AM,LSKBTC,7501.875469,7485.02994,7501.875469,7485.02994,70.22,0.009379,,,,,,
1591776000,2020-06-10 08-AM,LSKBTC,7485.02994,7485.02994,7564.29652,7501.875469,4.766,0.0006331,,,,,,
1591772400,2020-06-10 07-AM,LSKBTC,7541.47813,7485.02994,7541.47813,7485.02994,419.59,0.05603,,,,,,
1591768800,2020-06-10 06-AM,LSKBTC,7524.454477,7485.02994,7541.47813,7541.47813,3.007,0.0004002,,,,,,
1591765200,2020-06-10 05-AM,LSKBTC,7524.454477,7524.454477,7524.454477,7524.454477,0,0,,,,,,
1591761600,2020-06-10 04-AM,LSKBTC,7535.795026,7524.454477,7535.795026,7524.454477,25.17,0.003344,,,,,,
1591758000,2020-06-10 03-AM,LSKBTC,7535.795026,7535.795026,7535.795026,7535.795026,0,0,,,,,,
1591754400,2020-06-10 02-AM,LSKBTC,7535.795026,7535.795026,7535.795026,7535.795026,0,0,,,,,,
1591750800,2020-06-10 01-AM,LSKBTC,7541.47813,7535.795026,7564.29652,7535.795026,188.2,0.0249,,,,,,
1591747200,2020-06-10 12-AM,LSKBTC,7541.47813,7541.47813,7541.47813,7541.47813,0,0,,,,,,
1591743600,2020-06-09 11-PM,LSKBTC,7541.47813,7541.47813,7541.47813,7541.47813,0,0,,,,,,
1591740000,2020-06-09 10-PM,LSKBTC,7541.47813,7541.47813,7541.47813,7541.47813,0,0,,,,,,
1591736400,2020-06-09 09-PM,LSKBTC,7440.47619,7440.47619,7541.47813,7541.47813,6.81,0.0009032,,,,,,
1591732800,2020-06-09 08-PM,LSKBTC,7440.47619,7440.47619,7440.47619,7440.47619,0,0,,,,,,
1591729200,2020-06-09 07-PM,LSKBTC,7440.47619,7440.47619,7440.47619,7440.47619,0,0,,,,,,
1591725600,2020-06-09 06-PM,LSKBTC,7598.784195,7440.47619,7598.784195,7440.47619,5976.22,0.8035,,,,,,
1591722000,2020-06-09 05-PM,LSKBTC,7429.420505,7429.420505,7598.784195,7598.784195,612.39,0.08063,,,,,,
1591718400,2020-06-09 04-PM,LSKBTC,7530.120482,7429.420505,7530.120482,7429.420505,0.8461,0.0001139,,,,,,
1591714800,2020-06-09 03-PM,LSKBTC,7507.507508,7429.420505,7530.120482,7530.120482,8.324,0.001114,,,,,,
1591711200,2020-06-09 02-PM,LSKBTC,7374.631268,7374.631268,7507.507508,7507.507508,19.87,0.002648,,,,,,
1591707600,2020-06-09 01-PM,LSKBTC,7507.507508,7374.631268,7507.507508,7374.631268,28.63,0.003837,,,,,,
1591704000,2020-06-09 12-PM,LSKBTC,7440.47619,7440.47619,7616.14623,7507.507508,33.4,0.004421,,,,,,
1591700400,2020-06-09 11-AM,LSKBTC,7434.944238,7434.944238,7535.795026,7440.47619,17.95,0.00239,,,,,,
1591696800,2020-06-09 10-AM,LSKBTC,7434.944238,7434.944238,7434.944238,7434.944238,0,0,,,,,,
1591693200,2020-06-09 09-AM,LSKBTC,7407.407407,7407.407407,7507.507508,7434.944238,86.03,0.01157,,,,,,
1591689600,2020-06-09 08-AM,LSKBTC,7385.524372,7342.143906,7429.420505,7407.407407,1112.93,0.1503,,,,,,
1591686000,2020-06-09 07-AM,LSKBTC,7385.524372,7385.524372,7385.524372,7385.524372,0,0,,,,,,
1591682400,2020-06-09 06-AM,LSKBTC,7385.524372,7385.524372,7385.524372,7385.524372,0,0,,,,,,
1591678800,2020-06-09 05-AM,LSKBTC,7380.073801,7380.073801,7401.9245,7385.524372,2.962,0.0004005,,,,,,
1591675200,2020-06-09 04-AM,LSKBTC,7380.073801,7380.073801,7380.073801,7380.073801,0,0,,,,,,
1591671600,2020-06-09 03-AM,LSKBTC,7380.073801,7380.073801,7380.073801,7380.073801,0.3692,5.00E-05,,,,,,
1591668000,2020-06-09 02-AM,LSKBTC,7380.073801,7380.073801,7380.073801,7380.073801,0,0,,,,,,
1591664400,2020-06-09 01-AM,LSKBTC,7374.631268,7374.631268,7380.073801,7380.073801,2.7,0.0003657,,,,,,
1591660800,2020-06-09 12-AM,LSKBTC,7326.007326,7272.727273,7380.073801,7374.631268,72.02,0.009765,,,,,,
1591657200,2020-06-08 11-PM,LSKBTC,7326.007326,7326.007326,7326.007326,7326.007326,0,0,,,,,,
1591653600,2020-06-08 10-PM,LSKBTC,7418.397626,7235.890014,7418.397626,7326.007326,328.53,0.04458,,,,,,
1591650000,2020-06-08 09-PM,LSKBTC,7418.397626,7418.397626,7418.397626,7418.397626,0,0,,,,,,
1591646400,2020-06-08 08-PM,LSKBTC,7485.02994,7418.397626,7485.02994,7418.397626,11.31,0.001522,,,,,,
1591642800,2020-06-08 07-PM,LSKBTC,7507.507508,7485.02994,7507.507508,7485.02994,3.166,0.0004231,,,,,,
1591639200,2020-06-08 06-PM,LSKBTC,7479.431563,7479.431563,7535.795026,7507.507508,20.9,0.00278,,,,,,
1591635600,2020-06-08 05-PM,LSKBTC,7479.431563,7479.431563,7479.431563,7479.431563,0,0,,,,,,
1591632000,2020-06-08 04-PM,LSKBTC,7429.420505,7429.420505,7479.431563,7479.431563,0.9016,0.0001205,,,,,,
1591628400,2020-06-08 03-PM,LSKBTC,7374.631268,7374.631268,7429.420505,7429.420505,1.301,0.0001751,,,,,,
1591624800,2020-06-08 02-PM,LSKBTC,7479.431563,7374.631268,7479.431563,7374.631268,178.77,0.02425,,,,,,
1591621200,2020-06-08 01-PM,LSKBTC,7418.397626,7418.397626,7479.431563,7479.431563,44.89,0.006,,,,,,
1591617600,2020-06-08 12-PM,LSKBTC,7418.397626,7418.397626,7418.397626,7418.397626,0,0,,,,,,
1591614000,2020-06-08 11-AM,LSKBTC,7558.578987,7418.397626,7558.578987,7418.397626,21.16,0.002832,,,,,,
