Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1599994800.0,2020-09-13 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599991200.0,2020-09-13 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599987600.0,2020-09-13 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599984000.0,2020-09-13 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599980400.0,2020-09-13 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599976800.0,2020-09-13 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599973200.0,2020-09-13 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599969600.0,2020-09-13 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599966000.0,2020-09-13 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599962400.0,2020-09-13 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599958800.0,2020-09-13 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599955200.0,2020-09-13 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599951600.0,2020-09-12 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599948000.0,2020-09-12 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599944400.0,2020-09-12 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599940800.0,2020-09-12 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599937200.0,2020-09-12 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599933600.0,2020-09-12 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599930000.0,2020-09-12 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599926400.0,2020-09-12 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599922800.0,2020-09-12 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599919200.0,2020-09-12 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599915600.0,2020-09-12 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599912000.0,2020-09-12 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599908400.0,2020-09-12 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599904800.0,2020-09-12 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599901200.0,2020-09-12 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599897600.0,2020-09-12 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599894000.0,2020-09-12 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599890400.0,2020-09-12 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599886800.0,2020-09-12 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599883200.0,2020-09-12 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599879600.0,2020-09-12 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599876000.0,2020-09-12 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599872400.0,2020-09-12 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599868800.0,2020-09-12 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599865200.0,2020-09-11 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599861600.0,2020-09-11 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599858000.0,2020-09-11 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599854400.0,2020-09-11 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599850800.0,2020-09-11 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599847200.0,2020-09-11 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599843600.0,2020-09-11 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599840000.0,2020-09-11 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599836400.0,2020-09-11 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599832800.0,2020-09-11 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599829200.0,2020-09-11 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599825600.0,2020-09-11 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599822000.0,2020-09-11 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599818400.0,2020-09-11 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599814800.0,2020-09-11 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599811200.0,2020-09-11 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599807600.0,2020-09-11 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599804000.0,2020-09-11 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599800400.0,2020-09-11 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599796800.0,2020-09-11 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599793200.0,2020-09-11 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599789600.0,2020-09-11 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599786000.0,2020-09-11 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599782400.0,2020-09-11 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599778800.0,2020-09-10 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599775200.0,2020-09-10 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599771600.0,2020-09-10 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599768000.0,2020-09-10 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599764400.0,2020-09-10 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599760800.0,2020-09-10 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599757200.0,2020-09-10 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599753600.0,2020-09-10 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599750000.0,2020-09-10 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599746400.0,2020-09-10 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599742800.0,2020-09-10 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599739200.0,2020-09-10 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599735600.0,2020-09-10 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599732000.0,2020-09-10 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599728400.0,2020-09-10 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599724800.0,2020-09-10 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599721200.0,2020-09-10 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599717600.0,2020-09-10 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599714000.0,2020-09-10 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599710400.0,2020-09-10 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599706800.0,2020-09-10 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599703200.0,2020-09-10 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599699600.0,2020-09-10 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599696000.0,2020-09-10 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599692400.0,2020-09-09 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599688800.0,2020-09-09 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599685200.0,2020-09-09 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599681600.0,2020-09-09 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599678000.0,2020-09-09 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599674400.0,2020-09-09 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599670800.0,2020-09-09 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599667200.0,2020-09-09 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599663600.0,2020-09-09 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599660000.0,2020-09-09 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599656400.0,2020-09-09 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599652800.0,2020-09-09 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599649200.0,2020-09-09 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599645600.0,2020-09-09 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599642000.0,2020-09-09 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599638400.0,2020-09-09 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599634800.0,2020-09-09 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599631200.0,2020-09-09 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599627600.0,2020-09-09 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599624000.0,2020-09-09 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599620400.0,2020-09-09 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599616800.0,2020-09-09 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599613200.0,2020-09-09 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599609600.0,2020-09-09 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599606000.0,2020-09-08 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599602400.0,2020-09-08 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599598800.0,2020-09-08 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599595200.0,2020-09-08 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599591600.0,2020-09-08 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599588000.0,2020-09-08 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599584400.0,2020-09-08 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599580800.0,2020-09-08 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599577200.0,2020-09-08 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599573600.0,2020-09-08 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599570000.0,2020-09-08 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599566400.0,2020-09-08 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599562800.0,2020-09-08 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599559200.0,2020-09-08 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599555600.0,2020-09-08 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599552000.0,2020-09-08 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599548400.0,2020-09-08 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599544800.0,2020-09-08 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599541200.0,2020-09-08 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599537600.0,2020-09-08 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599534000.0,2020-09-08 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599530400.0,2020-09-08 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599526800.0,2020-09-08 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599523200.0,2020-09-08 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599519600.0,2020-09-07 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599516000.0,2020-09-07 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599512400.0,2020-09-07 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599508800.0,2020-09-07 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599505200.0,2020-09-07 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599501600.0,2020-09-07 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599498000.0,2020-09-07 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599494400.0,2020-09-07 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599490800.0,2020-09-07 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599487200.0,2020-09-07 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599483600.0,2020-09-07 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599480000.0,2020-09-07 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599476400.0,2020-09-07 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599472800.0,2020-09-07 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599469200.0,2020-09-07 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599465600.0,2020-09-07 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599462000.0,2020-09-07 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599458400.0,2020-09-07 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599454800.0,2020-09-07 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599451200.0,2020-09-07 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599447600.0,2020-09-07 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599444000.0,2020-09-07 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599440400.0,2020-09-07 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599436800.0,2020-09-07 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599433200.0,2020-09-06 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599429600.0,2020-09-06 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599426000.0,2020-09-06 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599422400.0,2020-09-06 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599418800.0,2020-09-06 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599415200.0,2020-09-06 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599411600.0,2020-09-06 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599408000.0,2020-09-06 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599404400.0,2020-09-06 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599400800.0,2020-09-06 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599397200.0,2020-09-06 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599393600.0,2020-09-06 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599390000.0,2020-09-06 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599386400.0,2020-09-06 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599382800.0,2020-09-06 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599379200.0,2020-09-06 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599375600.0,2020-09-06 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599372000.0,2020-09-06 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599368400.0,2020-09-06 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599364800.0,2020-09-06 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599361200.0,2020-09-06 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599357600.0,2020-09-06 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599354000.0,2020-09-06 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599350400.0,2020-09-06 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599346800.0,2020-09-05 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599343200.0,2020-09-05 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599339600.0,2020-09-05 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599336000.0,2020-09-05 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599332400.0,2020-09-05 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599328800.0,2020-09-05 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599325200.0,2020-09-05 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599321600.0,2020-09-05 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599318000.0,2020-09-05 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599314400.0,2020-09-05 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599310800.0,2020-09-05 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599307200.0,2020-09-05 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599303600.0,2020-09-05 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599300000.0,2020-09-05 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599296400.0,2020-09-05 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599292800.0,2020-09-05 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599289200.0,2020-09-05 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599285600.0,2020-09-05 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599282000.0,2020-09-05 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599278400.0,2020-09-05 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599274800.0,2020-09-05 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599271200.0,2020-09-05 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599267600.0,2020-09-05 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599264000.0,2020-09-05 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599260400.0,2020-09-04 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599256800.0,2020-09-04 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599253200.0,2020-09-04 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599249600.0,2020-09-04 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599246000.0,2020-09-04 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599242400.0,2020-09-04 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599238800.0,2020-09-04 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599235200.0,2020-09-04 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599231600.0,2020-09-04 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599228000.0,2020-09-04 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599224400.0,2020-09-04 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599220800.0,2020-09-04 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599217200.0,2020-09-04 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599213600.0,2020-09-04 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599210000.0,2020-09-04 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599206400.0,2020-09-04 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599202800.0,2020-09-04 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599199200.0,2020-09-04 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599195600.0,2020-09-04 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599192000.0,2020-09-04 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599188400.0,2020-09-04 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599184800.0,2020-09-04 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599181200.0,2020-09-04 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599177600.0,2020-09-04 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599174000.0,2020-09-03 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599170400.0,2020-09-03 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599166800.0,2020-09-03 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599163200.0,2020-09-03 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599159600.0,2020-09-03 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599156000.0,2020-09-03 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599152400.0,2020-09-03 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599148800.0,2020-09-03 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599145200.0,2020-09-03 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599141600.0,2020-09-03 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599138000.0,2020-09-03 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599134400.0,2020-09-03 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599130800.0,2020-09-03 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599127200.0,2020-09-03 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599123600.0,2020-09-03 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599120000.0,2020-09-03 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599116400.0,2020-09-03 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599112800.0,2020-09-03 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599109200.0,2020-09-03 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599105600.0,2020-09-03 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599102000.0,2020-09-03 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599098400.0,2020-09-03 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599094800.0,2020-09-03 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599091200.0,2020-09-03 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599087600.0,2020-09-02 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599084000.0,2020-09-02 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599080400.0,2020-09-02 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599076800.0,2020-09-02 08-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599073200.0,2020-09-02 07-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599069600.0,2020-09-02 06-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599066000.0,2020-09-02 05-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599062400.0,2020-09-02 04-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599058800.0,2020-09-02 03-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599055200.0,2020-09-02 02-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599051600.0,2020-09-02 01-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599048000.0,2020-09-02 12-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599044400.0,2020-09-02 11-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599040800.0,2020-09-02 10-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599037200.0,2020-09-02 09-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599033600.0,2020-09-02 08-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599030000.0,2020-09-02 07-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599026400.0,2020-09-02 06-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599022800.0,2020-09-02 05-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599019200.0,2020-09-02 04-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599015600.0,2020-09-02 03-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599012000.0,2020-09-02 02-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599008400.0,2020-09-02 01-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599004800.0,2020-09-02 12-AM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1599001200.0,2020-09-01 11-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1598997600.0,2020-09-01 10-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
1598994000.0,2020-09-01 09-PM,ETHUSD,197.05,197.05,197.05,197.05,0.0,0.0
