Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETC,Volume BTC
1605085200,2020-11-11 09-AM,ETCBTC,3024.803388,3024.803388,3039.513678,3039.513678,12.04,0.00396
1605081600,2020-11-11 08-AM,ETCBTC,3022.974607,3022.974607,3024.803388,3024.803388,0.3025,0.0001
1605078000,2020-11-11 07-AM,ETCBTC,3023.888721,3022.974607,3033.980583,3022.974607,10.04,0.003323
1605074400,2020-11-11 06-AM,ETCBTC,3023.888721,3023.888721,3023.888721,3023.888721,0,0
1605070800,2020-11-11 05-AM,ETCBTC,3023.888721,3023.888721,3023.888721,3023.888721,0,0
1605067200,2020-11-11 04-AM,ETCBTC,2994.011976,2994.011976,3023.888721,3023.888721,21.87,0.007234
1605063600,2020-11-11 03-AM,ETCBTC,3031.221582,2994.011976,3031.221582,2994.011976,23.64,0.007894
1605060000,2020-11-11 02-AM,ETCBTC,3020.235578,3020.235578,3036.74461,3031.221582,0.1076,3.54E-05
1605056400,2020-11-11 01-AM,ETCBTC,3022.061046,2991.325157,3022.061046,3020.235578,44.58,0.01476
1605052800,2020-11-11 12-AM,ETCBTC,3017.501509,2989.536622,3022.061046,3022.061046,2.561,0.0008543
1605049200,2020-11-10 11-PM,ETCBTC,3013.863773,3013.863773,3026.634383,3017.501509,0.01595,5.25E-06
1605045600,2020-11-10 10-PM,ETCBTC,3025.718608,3013.863773,3025.718608,3013.863773,0.03485,1.15E-05
1605042000,2020-11-10 09-PM,ETCBTC,3025.718608,3025.718608,3025.718608,3025.718608,0,0
1605038400,2020-11-10 08-PM,ETCBTC,3033.060358,3025.718608,3033.060358,3025.718608,6.05E-05,1.00E-08
1605034800,2020-11-10 07-PM,ETCBTC,3033.060358,3024.803388,3033.060358,3033.060358,100.73,0.03328
1605031200,2020-11-10 06-PM,ETCBTC,3023.888721,3023.888721,3033.060358,3033.060358,0.01159,3.81E-06
1605027600,2020-11-10 05-PM,ETCBTC,3022.061046,3022.061046,3023.888721,3023.888721,0.009251,3.04E-06
1605024000,2020-11-10 04-PM,ETCBTC,3026.634383,3005.710851,3038.590094,3022.061046,0.03156,1.04E-05
1605020400,2020-11-10 03-PM,ETCBTC,3027.550711,3026.634383,3027.550711,3026.634383,0.03269,1.08E-05
1605016800,2020-11-10 02-PM,ETCBTC,3009.32892,3009.32892,3027.550711,3027.550711,0.001635,5.30E-07
1605013200,2020-11-10 01-PM,ETCBTC,3024.803388,3009.32892,3024.803388,3009.32892,59.8,0.01987
1605009600,2020-11-10 12-PM,ETCBTC,3025.718608,3024.803388,3041.36253,3024.803388,0.3109,0.0001028
1605006000,2020-11-10 11-AM,ETCBTC,3041.36253,3014.772385,3041.36253,3025.718608,136.18,0.04515
1605002400,2020-11-10 10-AM,ETCBTC,3017.501509,2978.850164,3041.36253,3041.36253,765.7,0.2542
1604998800,2020-11-10 09-AM,ETCBTC,3041.36253,2985.074627,3041.36253,3017.501509,140.1,0.04637
1604995200,2020-11-10 08-AM,ETCBTC,3041.36253,3041.36253,3041.36253,3041.36253,0,0
1604991600,2020-11-10 07-AM,ETCBTC,3028.467595,3028.467595,3041.36253,3041.36253,0.006934,2.27E-06
1604988000,2020-11-10 06-AM,ETCBTC,3035.822708,3028.467595,3037.667072,3028.467595,59.55,0.01962
1604984400,2020-11-10 05-AM,ETCBTC,3035.822708,3034.901366,3035.822708,3035.822708,8.005,0.002637
1604980800,2020-11-10 04-AM,ETCBTC,3037.667072,3035.822708,3037.667072,3035.822708,0.001761,5.70E-07
1604977200,2020-11-10 03-AM,ETCBTC,3059.039462,3036.74461,3059.039462,3037.667072,10.98,0.003615
1604973600,2020-11-10 02-AM,ETCBTC,2985.074627,2985.074627,3059.039462,3059.039462,1.673,0.0005525
1604970000,2020-11-10 01-AM,ETCBTC,3049.710278,2985.074627,3049.710278,2985.074627,30.59,0.01024
