loss,accuracy,val_loss,val_accuracy,lr
0.6855376958847046,0.5861821174621582,0.7117726802825928,0.5006978511810303,0.01
0.673040509223938,0.5889710783958435,0.7043943405151367,0.47662246227264404,0.01
0.672380268573761,0.58711177110672,0.7042701244354248,0.538381040096283,0.01
0.670532763004303,0.5852524638175964,0.7024379968643188,0.47662246227264404,0.01
0.6692333817481995,0.59209805727005,0.7098824381828308,0.5132588744163513,0.01
0.6680781245231628,0.5984365344047546,0.7177037596702576,0.4815073311328888,0.01
0.6634381413459778,0.6046059727668762,0.7299957275390625,0.4637124836444855,0.01
0.6598517894744873,0.6107754111289978,0.725347101688385,0.4832519292831421,0.01
0.6431311964988708,0.6352419257164001,0.7498908042907715,0.5097697377204895,0.01
0.6247492432594299,0.6535390019416809,0.8477606177330017,0.4075366258621216,0.01
0.604290783405304,0.6717937588691711,0.8314608335494995,0.5059316158294678,0.01
0.5789434909820557,0.6911050081253052,0.9768401384353638,0.4619678854942322,0.01
0.5579460263252258,0.7086837291717529,0.9783191680908203,0.4699930250644684,0.01
0.5289002060890198,0.7284597754478455,1.1060237884521484,0.4333565831184387,0.01
0.4921458661556244,0.7553771138191223,1.2742300033569336,0.4183531105518341,0.01
0.4734117388725281,0.767589271068573,1.3337634801864624,0.41695743799209595,0.01
0.43924567103385925,0.7923938035964966,1.434683918952942,0.4260292947292328,0.01
0.41819584369659424,0.8020282983779907,1.3441462516784668,0.3970690965652466,0.01
0.392616331577301,0.8178744912147522,1.5759514570236206,0.40997907519340515,0.01
0.3786672055721283,0.8249313235282898,1.421622633934021,0.4207955300807953,0.01
0.35256221890449524,0.84098881483078,1.6173789501190186,0.40474528074264526,0.01
0.33982810378074646,0.8456370234489441,1.5901011228561401,0.43998605012893677,0.01
0.3379368782043457,0.8488485217094421,1.734527826309204,0.4333565831184387,0.01
0.31569212675094604,0.8604690432548523,1.6225289106369019,0.44696441292762756,0.01
0.3019998371601105,0.8659623861312866,1.6469011306762695,0.4357990324497223,0.01
0.30166536569595337,0.8684977889060974,1.9746590852737427,0.44173064827919006,0.01
0.29807642102241516,0.8709909319877625,1.6276823282241821,0.435101181268692,0.01
0.2819611728191376,0.8765265345573425,1.6754430532455444,0.4752267897129059,0.01
0.27830976247787476,0.8789351582527161,1.8903788328170776,0.44870901107788086,0.01
0.26873642206192017,0.8826537132263184,2.3161842823028564,0.4040474593639374,0.01
0.2531280517578125,0.891865611076355,1.9137341976165771,0.46022331714630127,0.01
0.24916763603687286,0.8932178616523743,1.9405237436294556,0.4305652379989624,0.01
0.2457198202610016,0.8944432735443115,2.020413398742676,0.43545010685920715,0.01
0.23828807473182678,0.9016691446304321,2.0646088123321533,0.44487088918685913,0.01
0.23134265840053558,0.9020494222640991,1.9192159175872803,0.44347521662712097,0.01
0.23723575472831726,0.8979083299636841,2.116485118865967,0.43789252638816833,0.01
0.2264503836631775,0.9046270847320557,2.1115097999572754,0.43300768733024597,0.01
0.229317769408226,0.9035706520080566,1.9806578159332275,0.43614792823791504,0.01
0.2209051251411438,0.908852756023407,2.0993542671203613,0.43265876173973083,0.01
0.21166524291038513,0.912064254283905,2.1962385177612305,0.4173063635826111,0.01
0.2084157019853592,0.913670003414154,2.204638719558716,0.4368457794189453,0.01
0.2031635195016861,0.9164166450500488,2.0939855575561523,0.4619678854942322,0.01
0.19995786249637604,0.9191633462905884,2.4183619022369385,0.4288206696510315,0.01
0.20180687308311462,0.9185294508934021,2.0979738235473633,0.44766223430633545,0.01
0.1946069747209549,0.9208112955093384,2.06649112701416,0.450104683637619,0.01
0.19226425886154175,0.9222058057785034,2.1570401191711426,0.45917654037475586,0.01
0.1904766708612442,0.9226283431053162,2.4007034301757812,0.42323794960975647,0.01
0.19029340147972107,0.9239805340766907,2.609232187271118,0.44173064827919006,0.01
0.18989430367946625,0.923896074295044,2.12825608253479,0.4769713878631592,0.01
0.18550725281238556,0.924445390701294,2.1807963848114014,0.4410327970981598,0.01
0.1939471960067749,0.9209803342819214,2.2041714191436768,0.45394277572631836,0.01
0.20118223130702972,0.9183604717254639,2.09045672416687,0.4738311171531677,0.01
0.19132807850837708,0.9214029312133789,2.2165329456329346,0.45045357942581177,0.01
0.18249697983264923,0.9272765517234802,2.148561716079712,0.4630146622657776,0.01
0.18925213813781738,0.9229664206504822,2.328275680541992,0.43824145197868347,0.01
0.18411001563072205,0.9223748445510864,2.2340991497039795,0.4368457794189453,0.01
0.17921200394630432,0.9274455904960632,2.2282650470733643,0.45464062690734863,0.01
0.17918917536735535,0.9264736771583557,2.4347803592681885,0.4518492817878723,0.01
0.18909771740436554,0.9227128624916077,2.2985963821411133,0.45987439155578613,0.01
0.18424445390701294,0.9257975816726685,2.3474669456481934,0.4542917013168335,0.01
0.19412319362163544,0.9201774597167969,1.9489421844482422,0.4822051525115967,0.01
0.20561809837818146,0.9129515886306763,2.352043628692627,0.4588276445865631,0.01
0.1483786702156067,0.9391506314277649,2.2073628902435303,0.47243544459342957,0.005
0.14184746146202087,0.9423621296882629,2.514986038208008,0.4637124836444855,0.005
0.13194704055786133,0.9473061561584473,2.744413137435913,0.4535938501358032,0.005
0.13819843530654907,0.9438833594322205,2.4647653102874756,0.46615493297576904,0.005
0.129810631275177,0.9485315680503845,2.7322680950164795,0.42149338126182556,0.005
0.12667153775691986,0.948447048664093,2.7065227031707764,0.44696441292762756,0.005
0.12126996368169785,0.9525459408760071,3.080272674560547,0.435101181268692,0.005
0.11971559375524521,0.9518275856971741,3.1672542095184326,0.4403349757194519,0.005
0.12408118695020676,0.9491654634475708,2.8095319271087646,0.4567341208457947,0.005
0.11745475977659225,0.9530530571937561,2.8715288639068604,0.4560362994670868,0.005
0.10689879953861237,0.9577012658119202,3.0450172424316406,0.4518492817878723,0.005
0.11155737936496735,0.9538559317588806,3.151455879211426,0.4588276445865631,0.005
0.13029353320598602,0.9477709531784058,3.129767656326294,0.4542917013168335,0.005
0.11378675699234009,0.9539403915405273,3.0221409797668457,0.45045357942581177,0.005
0.1169852465391159,0.9542362093925476,3.1642229557037354,0.4532449543476105,0.005
0.10714764893054962,0.9574899673461914,3.215670108795166,0.459525465965271,0.005
0.09913136810064316,0.9606592059135437,3.2816479206085205,0.4567341208457947,0.0025
0.09312084317207336,0.9640397429466248,3.2738828659057617,0.45289602875709534,0.0025
0.09301682561635971,0.9645045399665833,3.2765092849731445,0.46336355805397034,0.0025
0.08730856329202652,0.9659412503242493,3.435060739517212,0.4570830464363098,0.0025
