Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1605049200.0,2020-11-10 11-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605045600.0,2020-11-10 10-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605042000.0,2020-11-10 09-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605038400.0,2020-11-10 08-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605034800.0,2020-11-10 07-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605031200.0,2020-11-10 06-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605027600.0,2020-11-10 05-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605024000.0,2020-11-10 04-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605020400.0,2020-11-10 03-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605016800.0,2020-11-10 02-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605013200.0,2020-11-10 01-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605009600.0,2020-11-10 12-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605006000.0,2020-11-10 11-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1605002400.0,2020-11-10 10-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604998800.0,2020-11-10 09-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604995200.0,2020-11-10 08-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604991600.0,2020-11-10 07-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604988000.0,2020-11-10 06-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604984400.0,2020-11-10 05-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604980800.0,2020-11-10 04-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604977200.0,2020-11-10 03-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604973600.0,2020-11-10 02-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604970000.0,2020-11-10 01-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604966400.0,2020-11-10 12-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604962800.0,2020-11-09 11-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604959200.0,2020-11-09 10-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604955600.0,2020-11-09 09-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604952000.0,2020-11-09 08-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604948400.0,2020-11-09 07-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604944800.0,2020-11-09 06-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604941200.0,2020-11-09 05-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604937600.0,2020-11-09 04-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604934000.0,2020-11-09 03-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604930400.0,2020-11-09 02-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604926800.0,2020-11-09 01-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604923200.0,2020-11-09 12-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604919600.0,2020-11-09 11-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604916000.0,2020-11-09 10-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604912400.0,2020-11-09 09-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604908800.0,2020-11-09 08-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604905200.0,2020-11-09 07-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604901600.0,2020-11-09 06-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604898000.0,2020-11-09 05-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604894400.0,2020-11-09 04-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604890800.0,2020-11-09 03-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604887200.0,2020-11-09 02-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604883600.0,2020-11-09 01-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604880000.0,2020-11-09 12-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604876400.0,2020-11-08 11-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604872800.0,2020-11-08 10-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604869200.0,2020-11-08 09-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604865600.0,2020-11-08 08-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604862000.0,2020-11-08 07-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604858400.0,2020-11-08 06-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604854800.0,2020-11-08 05-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604851200.0,2020-11-08 04-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604847600.0,2020-11-08 03-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604844000.0,2020-11-08 02-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604840400.0,2020-11-08 01-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604836800.0,2020-11-08 12-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604833200.0,2020-11-08 11-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604829600.0,2020-11-08 10-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604826000.0,2020-11-08 09-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604822400.0,2020-11-08 08-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604818800.0,2020-11-08 07-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604815200.0,2020-11-08 06-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604811600.0,2020-11-08 05-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604808000.0,2020-11-08 04-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604804400.0,2020-11-08 03-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604800800.0,2020-11-08 02-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604797200.0,2020-11-08 01-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604793600.0,2020-11-08 12-AM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604790000.0,2020-11-07 11-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604786400.0,2020-11-07 10-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604782800.0,2020-11-07 09-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604779200.0,2020-11-07 08-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604775600.0,2020-11-07 07-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
1604772000.0,2020-11-07 06-PM,BTCUSD,6340,6340,6340,6340,0.0,0.0
