Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HUSD
1574528400.0,2019-11-23 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574524800.0,2019-11-23 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574521200.0,2019-11-23 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574517600.0,2019-11-23 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574514000.0,2019-11-23 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574510400.0,2019-11-23 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574506800.0,2019-11-23 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574503200.0,2019-11-23 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574499600.0,2019-11-23 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574496000.0,2019-11-23 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574492400.0,2019-11-23 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574488800.0,2019-11-23 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574485200.0,2019-11-23 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574481600.0,2019-11-23 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574478000.0,2019-11-23 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574474400.0,2019-11-23 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574470800.0,2019-11-23 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574467200.0,2019-11-23 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574463600.0,2019-11-22 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574460000.0,2019-11-22 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574456400.0,2019-11-22 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574452800.0,2019-11-22 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574449200.0,2019-11-22 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574445600.0,2019-11-22 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574442000.0,2019-11-22 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574438400.0,2019-11-22 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574434800.0,2019-11-22 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574431200.0,2019-11-22 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574427600.0,2019-11-22 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574424000.0,2019-11-22 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574420400.0,2019-11-22 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574416800.0,2019-11-22 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574413200.0,2019-11-22 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574409600.0,2019-11-22 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574406000.0,2019-11-22 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574402400.0,2019-11-22 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574398800.0,2019-11-22 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574395200.0,2019-11-22 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574391600.0,2019-11-22 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574388000.0,2019-11-22 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574384400.0,2019-11-22 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574380800.0,2019-11-22 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574377200.0,2019-11-21 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574373600.0,2019-11-21 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574370000.0,2019-11-21 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574366400.0,2019-11-21 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574362800.0,2019-11-21 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574359200.0,2019-11-21 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574355600.0,2019-11-21 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574352000.0,2019-11-21 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574348400.0,2019-11-21 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574344800.0,2019-11-21 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574341200.0,2019-11-21 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574337600.0,2019-11-21 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574334000.0,2019-11-21 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574330400.0,2019-11-21 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574326800.0,2019-11-21 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574323200.0,2019-11-21 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574319600.0,2019-11-21 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574316000.0,2019-11-21 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574312400.0,2019-11-21 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574308800.0,2019-11-21 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574305200.0,2019-11-21 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574301600.0,2019-11-21 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574298000.0,2019-11-21 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574294400.0,2019-11-21 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574290800.0,2019-11-20 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574287200.0,2019-11-20 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574283600.0,2019-11-20 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574280000.0,2019-11-20 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574276400.0,2019-11-20 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574272800.0,2019-11-20 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574269200.0,2019-11-20 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574265600.0,2019-11-20 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574262000.0,2019-11-20 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574258400.0,2019-11-20 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574254800.0,2019-11-20 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574251200.0,2019-11-20 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574247600.0,2019-11-20 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574244000.0,2019-11-20 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574240400.0,2019-11-20 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574236800.0,2019-11-20 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574233200.0,2019-11-20 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574229600.0,2019-11-20 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574226000.0,2019-11-20 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574222400.0,2019-11-20 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574218800.0,2019-11-20 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574215200.0,2019-11-20 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574211600.0,2019-11-20 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574208000.0,2019-11-20 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574204400.0,2019-11-19 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574200800.0,2019-11-19 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574197200.0,2019-11-19 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574193600.0,2019-11-19 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574190000.0,2019-11-19 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574186400.0,2019-11-19 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574182800.0,2019-11-19 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574179200.0,2019-11-19 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574175600.0,2019-11-19 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574172000.0,2019-11-19 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574168400.0,2019-11-19 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574164800.0,2019-11-19 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574161200.0,2019-11-19 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574157600.0,2019-11-19 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574154000.0,2019-11-19 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574150400.0,2019-11-19 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574146800.0,2019-11-19 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574143200.0,2019-11-19 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574139600.0,2019-11-19 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574136000.0,2019-11-19 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574132400.0,2019-11-19 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574128800.0,2019-11-19 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574125200.0,2019-11-19 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574121600.0,2019-11-19 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574118000.0,2019-11-18 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574114400.0,2019-11-18 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574110800.0,2019-11-18 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574107200.0,2019-11-18 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574103600.0,2019-11-18 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574100000.0,2019-11-18 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574096400.0,2019-11-18 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574092800.0,2019-11-18 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574089200.0,2019-11-18 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574085600.0,2019-11-18 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574082000.0,2019-11-18 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574078400.0,2019-11-18 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574074800.0,2019-11-18 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574071200.0,2019-11-18 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574067600.0,2019-11-18 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574064000.0,2019-11-18 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574060400.0,2019-11-18 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574056800.0,2019-11-18 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574053200.0,2019-11-18 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574049600.0,2019-11-18 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574046000.0,2019-11-18 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574042400.0,2019-11-18 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574038800.0,2019-11-18 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574035200.0,2019-11-18 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574031600.0,2019-11-17 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574028000.0,2019-11-17 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574024400.0,2019-11-17 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574020800.0,2019-11-17 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574017200.0,2019-11-17 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574013600.0,2019-11-17 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574010000.0,2019-11-17 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574006400.0,2019-11-17 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1574002800.0,2019-11-17 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573999200.0,2019-11-17 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573995600.0,2019-11-17 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573992000.0,2019-11-17 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573988400.0,2019-11-17 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573984800.0,2019-11-17 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573981200.0,2019-11-17 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573977600.0,2019-11-17 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573974000.0,2019-11-17 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573970400.0,2019-11-17 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573966800.0,2019-11-17 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573963200.0,2019-11-17 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573959600.0,2019-11-17 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573956000.0,2019-11-17 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573952400.0,2019-11-17 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573948800.0,2019-11-17 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573945200.0,2019-11-16 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573941600.0,2019-11-16 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573938000.0,2019-11-16 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573934400.0,2019-11-16 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573930800.0,2019-11-16 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573927200.0,2019-11-16 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573923600.0,2019-11-16 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573920000.0,2019-11-16 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573916400.0,2019-11-16 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573912800.0,2019-11-16 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573909200.0,2019-11-16 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573905600.0,2019-11-16 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573902000.0,2019-11-16 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573898400.0,2019-11-16 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573894800.0,2019-11-16 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573891200.0,2019-11-16 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573887600.0,2019-11-16 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573884000.0,2019-11-16 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573880400.0,2019-11-16 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573876800.0,2019-11-16 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573873200.0,2019-11-16 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573869600.0,2019-11-16 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573866000.0,2019-11-16 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573862400.0,2019-11-16 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573858800.0,2019-11-15 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573855200.0,2019-11-15 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573851600.0,2019-11-15 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573848000.0,2019-11-15 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573844400.0,2019-11-15 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573840800.0,2019-11-15 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573837200.0,2019-11-15 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573833600.0,2019-11-15 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573830000.0,2019-11-15 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573826400.0,2019-11-15 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573822800.0,2019-11-15 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573819200.0,2019-11-15 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573815600.0,2019-11-15 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573812000.0,2019-11-15 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573808400.0,2019-11-15 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573804800.0,2019-11-15 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573801200.0,2019-11-15 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573797600.0,2019-11-15 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573794000.0,2019-11-15 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573790400.0,2019-11-15 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573786800.0,2019-11-15 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573783200.0,2019-11-15 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573779600.0,2019-11-15 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573776000.0,2019-11-15 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573772400.0,2019-11-14 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573768800.0,2019-11-14 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573765200.0,2019-11-14 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573761600.0,2019-11-14 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573758000.0,2019-11-14 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573754400.0,2019-11-14 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573750800.0,2019-11-14 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573747200.0,2019-11-14 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573743600.0,2019-11-14 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573740000.0,2019-11-14 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573736400.0,2019-11-14 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573732800.0,2019-11-14 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573729200.0,2019-11-14 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573725600.0,2019-11-14 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573722000.0,2019-11-14 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573718400.0,2019-11-14 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573714800.0,2019-11-14 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573711200.0,2019-11-14 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573707600.0,2019-11-14 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573704000.0,2019-11-14 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573700400.0,2019-11-14 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573696800.0,2019-11-14 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573693200.0,2019-11-14 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573689600.0,2019-11-14 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573686000.0,2019-11-13 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573682400.0,2019-11-13 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573678800.0,2019-11-13 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573675200.0,2019-11-13 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573671600.0,2019-11-13 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573668000.0,2019-11-13 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573664400.0,2019-11-13 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573660800.0,2019-11-13 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573657200.0,2019-11-13 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573653600.0,2019-11-13 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573650000.0,2019-11-13 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573646400.0,2019-11-13 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573642800.0,2019-11-13 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573639200.0,2019-11-13 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573635600.0,2019-11-13 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573632000.0,2019-11-13 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573628400.0,2019-11-13 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573624800.0,2019-11-13 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573621200.0,2019-11-13 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573617600.0,2019-11-13 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573614000.0,2019-11-13 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573610400.0,2019-11-13 02-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573606800.0,2019-11-13 01-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573603200.0,2019-11-13 12-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573599600.0,2019-11-12 11-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573596000.0,2019-11-12 10-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573592400.0,2019-11-12 09-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573588800.0,2019-11-12 08-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573585200.0,2019-11-12 07-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573581600.0,2019-11-12 06-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573578000.0,2019-11-12 05-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573574400.0,2019-11-12 04-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573570800.0,2019-11-12 03-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573567200.0,2019-11-12 02-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573563600.0,2019-11-12 01-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573560000.0,2019-11-12 12-PM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573556400.0,2019-11-12 11-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573552800.0,2019-11-12 10-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573549200.0,2019-11-12 09-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573545600.0,2019-11-12 08-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573542000.0,2019-11-12 07-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573538400.0,2019-11-12 06-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573534800.0,2019-11-12 05-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573531200.0,2019-11-12 04-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
1573527600.0,2019-11-12 03-AM,DASHUSD,153.85,153.85,153.85,153.85,0.0,0.0
