Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume NXT,Volume BTC
1605790800,2020-11-19 01-PM,NXTBTC,1851851.852,1851851.852,1886792.453,1851851.852,54647.4,0.02947
1605787200,2020-11-19 12-PM,NXTBTC,1851851.852,1818181.818,1851851.852,1851851.852,27406.6,0.01486
1605783600,2020-11-19 11-AM,NXTBTC,1886792.453,1818181.818,1960784.314,1851851.852,355233.72,0.1876
1605780000,2020-11-19 10-AM,NXTBTC,1886792.453,1754385.965,1923076.923,1886792.453,226523.83,0.1246
1605776400,2020-11-19 09-AM,NXTBTC,2000000,1724137.931,2000000,1886792.453,1083181,0.5798
1605772800,2020-11-19 08-AM,NXTBTC,2083333.333,2000000,2083333.333,2000000,111542.36,0.05547
1605769200,2020-11-19 07-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605765600,2020-11-19 06-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605762000,2020-11-19 05-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605758400,2020-11-19 04-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,10073.4,0.004835
1605754800,2020-11-19 03-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605751200,2020-11-19 02-AM,NXTBTC,2127659.574,2040816.327,2127659.574,2083333.333,73975.93,0.03625
1605747600,2020-11-19 01-AM,NXTBTC,2083333.333,2040816.327,2127659.574,2127659.574,32823.97,0.01591
1605744000,2020-11-19 12-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,7655.72,0.003675
1605740400,2020-11-18 11-PM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605736800,2020-11-18 10-PM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,66404.24,0.03187
1605733200,2020-11-18 09-PM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,79223.97,0.03803
1605729600,2020-11-18 08-PM,NXTBTC,2040816.327,2040816.327,2083333.333,2083333.333,2433.34,0.001168
1605726000,2020-11-18 07-PM,NXTBTC,2040816.327,2040816.327,2040816.327,2040816.327,0,0
1605722400,2020-11-18 06-PM,NXTBTC,2040816.327,2040816.327,2040816.327,2040816.327,48995.15,0.02401
1605718800,2020-11-18 05-PM,NXTBTC,2040816.327,2040816.327,2040816.327,2040816.327,0,0
1605715200,2020-11-18 04-PM,NXTBTC,2040816.327,2040816.327,2040816.327,2040816.327,0,0
1605711600,2020-11-18 03-PM,NXTBTC,2083333.333,2040816.327,2083333.333,2040816.327,15381.7,0.007537
1605708000,2020-11-18 02-PM,NXTBTC,2040816.327,2040816.327,2083333.333,2083333.333,8992,0.004316
1605704400,2020-11-18 01-PM,NXTBTC,2040816.327,2040816.327,2040816.327,2040816.327,14310.77,0.007012
1605700800,2020-11-18 12-PM,NXTBTC,2083333.333,2000000,2127659.574,2040816.327,33805.75,0.01649
1605697200,2020-11-18 11-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,0,0
1605693600,2020-11-18 10-AM,NXTBTC,2083333.333,2040816.327,2083333.333,2083333.333,2169.84,0.001057
1605690000,2020-11-18 09-AM,NXTBTC,2083333.333,2083333.333,2127659.574,2083333.333,26572.22,0.01261
1605686400,2020-11-18 08-AM,NXTBTC,2083333.333,2083333.333,2083333.333,2083333.333,1318.23,0.0006328
1605682800,2020-11-18 07-AM,NXTBTC,2083333.333,2040816.327,2083333.333,2083333.333,5093.57,0.002461
1605679200,2020-11-18 06-AM,NXTBTC,2083333.333,2040816.327,2127659.574,2083333.333,16514.11,0.008072
1605675600,2020-11-18 05-AM,NXTBTC,2040816.327,2040816.327,2439024.39,2083333.333,747983.84,0.339
1605672000,2020-11-18 04-AM,NXTBTC,2000000,2000000,2040816.327,2040816.327,93844.61,0.04609
1605668400,2020-11-18 03-AM,NXTBTC,2000000,2000000,2000000,2000000,1916.62,0.0009583
1605664800,2020-11-18 02-AM,NXTBTC,1960784.314,1960784.314,2040816.327,2000000,23917.2,0.01184
1605661200,2020-11-18 01-AM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,196.27,0.0001001
1605657600,2020-11-18 12-AM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,0,0
1605654000,2020-11-17 11-PM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,0,0
1605650400,2020-11-17 10-PM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,0,0
1605646800,2020-11-17 09-PM,NXTBTC,1960784.314,1960784.314,2000000,1960784.314,6742.44,0.003435
1605643200,2020-11-17 08-PM,NXTBTC,1960784.314,1960784.314,2000000,1960784.314,4129.87,0.00208
1605639600,2020-11-17 07-PM,NXTBTC,2000000,1960784.314,2000000,1960784.314,15910.24,0.007976
1605636000,2020-11-17 06-PM,NXTBTC,2000000,1960784.314,2000000,2000000,62150.15,0.03111
1605632400,2020-11-17 05-PM,NXTBTC,1923076.923,1923076.923,2000000,2000000,165150.51,0.08365
1605628800,2020-11-17 04-PM,NXTBTC,1960784.314,1923076.923,1960784.314,1923076.923,71299.89,0.03686
1605625200,2020-11-17 03-PM,NXTBTC,1960784.314,1886792.453,1960784.314,1960784.314,67190.64,0.03538
1605621600,2020-11-17 02-PM,NXTBTC,1923076.923,1923076.923,1960784.314,1960784.314,56666.2,0.02921
1605618000,2020-11-17 01-PM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,10737.12,0.005583
1605614400,2020-11-17 12-PM,NXTBTC,1923076.923,1923076.923,1960784.314,1923076.923,138491.99,0.07197
1605610800,2020-11-17 11-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,45733.14,0.02378
1605607200,2020-11-17 10-AM,NXTBTC,1923076.923,1923076.923,1960784.314,1923076.923,9157.79,0.004732
1605603600,2020-11-17 09-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,192.5,0.0001001
1605600000,2020-11-17 08-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,0,0
1605596400,2020-11-17 07-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,385,0.0002002
1605592800,2020-11-17 06-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,9725.05,0.005057
1605589200,2020-11-17 05-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,52653.48,0.02738
1605585600,2020-11-17 04-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,13201.5,0.006865
1605582000,2020-11-17 03-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,40373.52,0.02099
1605578400,2020-11-17 02-AM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,25424.46,0.01322
1605574800,2020-11-17 01-AM,NXTBTC,1960784.314,1923076.923,1960784.314,1923076.923,1681.75,0.0008745
1605571200,2020-11-17 12-AM,NXTBTC,1960784.314,1923076.923,1960784.314,1960784.314,6616.22,0.00341
1605567600,2020-11-16 11-PM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,17156.82,0.00875
1605564000,2020-11-16 10-PM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,3000,0.00153
1605560400,2020-11-16 09-PM,NXTBTC,1960784.314,1960784.314,1960784.314,1960784.314,499.25,0.0002546
1605556800,2020-11-16 08-PM,NXTBTC,1923076.923,1923076.923,1960784.314,1960784.314,40387.55,0.02082
1605553200,2020-11-16 07-PM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,0,0
1605549600,2020-11-16 06-PM,NXTBTC,1851851.852,1851851.852,1960784.314,1923076.923,4805.18,0.002493
1605546000,2020-11-16 05-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605542400,2020-11-16 04-PM,NXTBTC,1886792.453,1851851.852,1886792.453,1851851.852,8043.06,0.004268
1605538800,2020-11-16 03-PM,NXTBTC,1923076.923,1886792.453,1923076.923,1886792.453,1132.26,0.0006001
1605535200,2020-11-16 02-PM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,1167.71,0.0006072
1605531600,2020-11-16 01-PM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,0,0
1605528000,2020-11-16 12-PM,NXTBTC,1886792.453,1886792.453,1923076.923,1923076.923,19242.09,0.01001
1605524400,2020-11-16 11-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,188.87,0.0001001
1605520800,2020-11-16 10-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,0,0
1605517200,2020-11-16 09-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,566.6,0.0003003
1605513600,2020-11-16 08-AM,NXTBTC,1886792.453,1886792.453,1923076.923,1886792.453,103973.41,0.05411
1605510000,2020-11-16 07-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,0,0
1605506400,2020-11-16 06-AM,NXTBTC,1818181.818,1818181.818,1886792.453,1886792.453,1227.32,0.0006505
1605502800,2020-11-16 05-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605499200,2020-11-16 04-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605495600,2020-11-16 03-AM,NXTBTC,1851851.852,1818181.818,1851851.852,1818181.818,215.64,0.0001186
1605492000,2020-11-16 02-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605488400,2020-11-16 01-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605484800,2020-11-16 12-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,51397.19,0.02775
1605481200,2020-11-15 11-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605477600,2020-11-15 10-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605474000,2020-11-15 09-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605470400,2020-11-15 08-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,301.58,0.0001629
1605466800,2020-11-15 07-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605463200,2020-11-15 06-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605459600,2020-11-15 05-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,1475.22,0.0007966
1605456000,2020-11-15 04-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605452400,2020-11-15 03-PM,NXTBTC,1851851.852,1818181.818,1851851.852,1851851.852,5850.96,0.003161
1605448800,2020-11-15 02-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605445200,2020-11-15 01-PM,NXTBTC,1851851.852,1818181.818,1851851.852,1851851.852,13187.43,0.007204
1605441600,2020-11-15 12-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605438000,2020-11-15 11-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605434400,2020-11-15 10-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605430800,2020-11-15 09-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,1363.9,0.0007365
1605427200,2020-11-15 08-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605423600,2020-11-15 07-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,185.37,0.0001001
1605420000,2020-11-15 06-AM,NXTBTC,1886792.453,1851851.852,1886792.453,1851851.852,185.37,0.0001001
1605416400,2020-11-15 05-AM,NXTBTC,1851851.852,1851851.852,1886792.453,1886792.453,9727.02,0.005245
1605412800,2020-11-15 04-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,556.11,0.0003003
1605409200,2020-11-15 03-AM,NXTBTC,1851851.852,1851851.852,1886792.453,1851851.852,254835.85,0.1351
1605405600,2020-11-15 02-AM,NXTBTC,1818181.818,1818181.818,1886792.453,1851851.852,3183.94,0.001693
1605402000,2020-11-15 01-AM,NXTBTC,1851851.852,1818181.818,1851851.852,1818181.818,182,0.0001001
1605398400,2020-11-15 12-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605394800,2020-11-14 11-PM,NXTBTC,1818181.818,1818181.818,1851851.852,1851851.852,15057.92,0.008131
1605391200,2020-11-14 10-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,5255.34,0.00289
1605387600,2020-11-14 09-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605384000,2020-11-14 08-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605380400,2020-11-14 07-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,182,0.0001001
1605376800,2020-11-14 06-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605373200,2020-11-14 05-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,182,0.0001001
1605369600,2020-11-14 04-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,10122.02,0.005567
1605366000,2020-11-14 03-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605362400,2020-11-14 02-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605358800,2020-11-14 01-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,182,0.0001001
1605355200,2020-11-14 12-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,182,0.0001001
1605351600,2020-11-14 11-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,182,0.0001001
1605348000,2020-11-14 10-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605344400,2020-11-14 09-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605340800,2020-11-14 08-AM,NXTBTC,1818181.818,1818181.818,1851851.852,1818181.818,583.5,0.0003169
1605337200,2020-11-14 07-AM,NXTBTC,1818181.818,1785714.286,1818181.818,1818181.818,9795.95,0.005451
1605333600,2020-11-14 06-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605330000,2020-11-14 05-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,1479.77,0.0008139
1605326400,2020-11-14 04-AM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605322800,2020-11-14 03-AM,NXTBTC,1851851.852,1818181.818,1851851.852,1818181.818,15880.52,0.008734
1605319200,2020-11-14 02-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605315600,2020-11-14 01-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605312000,2020-11-14 12-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605308400,2020-11-13 11-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605304800,2020-11-13 10-PM,NXTBTC,1818181.818,1818181.818,1851851.852,1851851.852,972.78,0.0005253
1605301200,2020-11-13 09-PM,NXTBTC,1886792.453,1818181.818,1886792.453,1818181.818,2882.73,0.00158
1605297600,2020-11-13 08-PM,NXTBTC,1851851.852,1785714.286,1886792.453,1886792.453,27997.94,0.01536
1605294000,2020-11-13 07-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605290400,2020-11-13 06-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605286800,2020-11-13 05-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605283200,2020-11-13 04-PM,NXTBTC,1851851.852,1851851.852,1886792.453,1851851.852,49857.76,0.02688
1605279600,2020-11-13 03-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,6295.09,0.003399
1605276000,2020-11-13 02-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,8972.38,0.004845
1605272400,2020-11-13 01-PM,NXTBTC,1923076.923,1851851.852,1923076.923,1851851.852,185.19,0.0001
1605268800,2020-11-13 12-PM,NXTBTC,1923076.923,1923076.923,1923076.923,1923076.923,931.59,0.0004844
1605265200,2020-11-13 11-AM,NXTBTC,1886792.453,1886792.453,1923076.923,1923076.923,9489.32,0.004964
1605261600,2020-11-13 10-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,0,0
1605258000,2020-11-13 09-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,0,0
1605254400,2020-11-13 08-AM,NXTBTC,1886792.453,1886792.453,1923076.923,1886792.453,7208.25,0.00375
1605250800,2020-11-13 07-AM,NXTBTC,1886792.453,1886792.453,1886792.453,1886792.453,0,0
1605247200,2020-11-13 06-AM,NXTBTC,1851851.852,1851851.852,1886792.453,1886792.453,160931.35,0.08589
1605243600,2020-11-13 05-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605240000,2020-11-13 04-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,3628.26,0.001959
1605236400,2020-11-13 03-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,6480.48,0.003499
1605232800,2020-11-13 02-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605229200,2020-11-13 01-AM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,1208.71,0.0006527
1605225600,2020-11-13 12-AM,NXTBTC,1818181.818,1818181.818,1923076.923,1851851.852,11193.54,0.005929
1605222000,2020-11-12 11-PM,NXTBTC,1818181.818,1818181.818,1818181.818,1818181.818,0,0
1605218400,2020-11-12 10-PM,NXTBTC,1818181.818,1818181.818,1886792.453,1818181.818,2710.75,0.00144
1605214800,2020-11-12 09-PM,NXTBTC,1851851.852,1818181.818,1851851.852,1818181.818,75884.18,0.04171
1605211200,2020-11-12 08-PM,NXTBTC,1851851.852,1851851.852,1851851.852,1851851.852,0,0
1605207600,2020-11-12 07-PM,NXTBTC,1754385.965,1754385.965,1886792.453,1851851.852,342775.94,0.1827
1605204000,2020-11-12 06-PM,NXTBTC,1785714.286,1754385.965,1785714.286,1754385.965,11678.15,0.006657
1605200400,2020-11-12 05-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,55079.23,0.03084
1605196800,2020-11-12 04-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,0,0
1605193200,2020-11-12 03-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,0,0
1605189600,2020-11-12 02-PM,NXTBTC,1785714.286,1785714.286,1818181.818,1785714.286,18944.45,0.01057
1605186000,2020-11-12 01-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,767.92,0.00043
1605182400,2020-11-12 12-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,0,0
1605178800,2020-11-12 11-AM,NXTBTC,1754385.965,1754385.965,1785714.286,1785714.286,500.49,0.0002803
1605175200,2020-11-12 10-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,1820.41,0.001038
1605171600,2020-11-12 09-AM,NXTBTC,1754385.965,1724137.931,1754385.965,1754385.965,6871.3,0.003968
1605168000,2020-11-12 08-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,643.07,0.0003665
1605164400,2020-11-12 07-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605160800,2020-11-12 06-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605157200,2020-11-12 05-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605153600,2020-11-12 04-AM,NXTBTC,1724137.931,1724137.931,1754385.965,1754385.965,178.09,0.0001015
1605150000,2020-11-12 03-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605146400,2020-11-12 02-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605142800,2020-11-12 01-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605139200,2020-11-12 12-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605135600,2020-11-11 11-PM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605132000,2020-11-11 10-PM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605128400,2020-11-11 09-PM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605124800,2020-11-11 08-PM,NXTBTC,1785714.286,1724137.931,1785714.286,1724137.931,6748.1,0.003892
1605121200,2020-11-11 07-PM,NXTBTC,1785714.286,1785714.286,1785714.286,1785714.286,332.87,0.0001864
1605117600,2020-11-11 06-PM,NXTBTC,1754385.965,1754385.965,1785714.286,1785714.286,780.11,0.0004369
1605114000,2020-11-11 05-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605110400,2020-11-11 04-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,159.92,9.12E-05
1605106800,2020-11-11 03-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605103200,2020-11-11 02-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,6002.05,0.003421
1605099600,2020-11-11 01-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605096000,2020-11-11 12-PM,NXTBTC,1694915.254,1694915.254,1754385.965,1754385.965,1308.16,0.0007475
1605092400,2020-11-11 11-AM,NXTBTC,1754385.965,1694915.254,1754385.965,1694915.254,9053.53,0.005251
1605088800,2020-11-11 10-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,0,0
1605085200,2020-11-11 09-AM,NXTBTC,1694915.254,1694915.254,1754385.965,1754385.965,549.17,0.0003149
1605081600,2020-11-11 08-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605078000,2020-11-11 07-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605074400,2020-11-11 06-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605070800,2020-11-11 05-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,169.49,0.0001
1605067200,2020-11-11 04-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605063600,2020-11-11 03-AM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,339.32,0.0002002
1605060000,2020-11-11 02-AM,NXTBTC,1724137.931,1694915.254,1724137.931,1694915.254,339.32,0.0002002
1605056400,2020-11-11 01-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,13369.41,0.007754
1605052800,2020-11-11 12-AM,NXTBTC,1754385.965,1724137.931,1754385.965,1724137.931,7311.29,0.004174
1605049200,2020-11-10 11-PM,NXTBTC,1724137.931,1724137.931,1754385.965,1754385.965,1148.28,0.0006545
1605045600,2020-11-10 10-PM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,0,0
1605042000,2020-11-10 09-PM,NXTBTC,1694915.254,1694915.254,1724137.931,1724137.931,929.44,0.0005391
1605038400,2020-11-10 08-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605034800,2020-11-10 07-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605031200,2020-11-10 06-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605027600,2020-11-10 05-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605024000,2020-11-10 04-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605020400,2020-11-10 03-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605016800,2020-11-10 02-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605013200,2020-11-10 01-PM,NXTBTC,1694915.254,1694915.254,1694915.254,1694915.254,0,0
1605009600,2020-11-10 12-PM,NXTBTC,1724137.931,1694915.254,1724137.931,1694915.254,169.67,0.0001001
1605006000,2020-11-10 11-AM,NXTBTC,1754385.965,1724137.931,1754385.965,1724137.931,6391.44,0.003707
1605002400,2020-11-10 10-AM,NXTBTC,1724137.931,1724137.931,1754385.965,1754385.965,9016.82,0.005171
1604998800,2020-11-10 09-AM,NXTBTC,1724137.931,1694915.254,1724137.931,1724137.931,10259.63,0.00604
1604995200,2020-11-10 08-AM,NXTBTC,1724137.931,1694915.254,1724137.931,1724137.931,15726,0.009126
1604991600,2020-11-10 07-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,7741.18,0.00449
1604988000,2020-11-10 06-AM,NXTBTC,1754385.965,1724137.931,1754385.965,1724137.931,7523.98,0.004339
1604984400,2020-11-10 05-AM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,338.67,0.000193
1604980800,2020-11-10 04-AM,NXTBTC,1724137.931,1724137.931,1754385.965,1754385.965,23882.1,0.01385
1604977200,2020-11-10 03-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,2441.19,0.001416
1604973600,2020-11-10 02-AM,NXTBTC,1724137.931,1694915.254,1724137.931,1724137.931,359.32,0.0002101
1604970000,2020-11-10 01-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,1206.9,0.0007
1604966400,2020-11-10 12-AM,NXTBTC,1724137.931,1724137.931,1724137.931,1724137.931,6742.68,0.003911
1604962800,2020-11-09 11-PM,NXTBTC,1754385.965,1724137.931,1754385.965,1724137.931,3607.64,0.002092
1604959200,2020-11-09 10-PM,NXTBTC,1754385.965,1754385.965,1754385.965,1754385.965,162.64,9.27E-05
