#{"t_start": 1676409586.1494412, "env_id": null}
r,l,t
-126695.716464,23665,52.390481
-126695.716464,23665,104.06245
-177201.284522,23665,158.880092
-177201.284522,23665,211.073634
-177201.284522,23665,265.031444
-174719.463912,23665,320.979425
-174719.463912,23665,372.163319
-171896.387124,23665,425.153814
-171896.387124,23665,473.437394
-171896.387124,23665,525.143733
-176390.742175,23665,581.247465
-176390.742175,23665,634.588139
-145385.753982,23665,684.779416
-145385.753982,23665,735.41204
-145385.753982,23665,784.441022
-145893.909482,23665,835.918804
-145893.909482,23665,885.431447
-146398.235591,23665,936.190374
-146398.235591,23665,987.686743
-146398.235591,23665,1039.430279
-135699.188552,23665,1089.406948
-135699.188552,23665,1139.317185
-135699.188552,23665,1188.211912
-99157.935155,23665,1239.784657
-99157.935155,23665,1289.937921
-81151.070942,23665,1341.262947
-81151.070942,23665,1394.690956
-81151.070942,23665,1445.230794
-67645.613876,23665,1495.413148
-67645.613876,23665,1550.086134
-74067.381671,23665,1606.456547
-74067.381671,23665,1661.6028
-74067.381671,23665,1714.85381
-70508.666281,23665,1765.30473
-70508.666281,23665,1813.730415
-58339.242868,23665,1863.976188
-58339.242868,23665,1916.380714
-58339.242868,23665,1971.200322
-45555.856981,23665,2023.277358
-45555.856981,23665,2075.900465
-44235.824001,23665,2136.909576
-44235.824001,23665,2194.377758
-44235.824001,23665,2247.604524
-48083.375131,23665,2298.883647
-48083.375131,23665,2347.802526
-48083.375131,23665,2398.80567
-43534.754128,23665,2448.491565
-43534.754128,23665,2499.293459
-24756.440199,23665,2549.470558
-24756.440199,23665,2600.818257
-24756.440199,23665,2651.381697
-28846.941213,23665,2706.718416
-28846.941213,23665,2762.253009
-39354.27952,23665,2815.176505
-39354.27952,23665,2866.282738
-39354.27952,23665,2920.040041
-40043.71436,23665,2973.444536
-40043.71436,23665,3027.135503
-10016.416829,23665,3081.806609
-10016.416829,23665,3133.255435
-10016.416829,23665,3187.298653
-9454.477041,23665,3241.000336
-9454.477041,23665,3294.087012
-9454.477041,23665,3347.88133
-17705.07377,23665,3401.052345
