#{"t_start": 1676454683.859818, "env_id": null}
r,l,t
-225314.394148,23665,53.383306
-229422.401958,23665,99.040632
-223150.588866,23665,146.784017
-188812.703678,23665,192.518446
-244862.067969,23665,240.961035
-160936.737171,23665,288.954342
-139395.623735,23665,334.605204
-124052.94134,23665,382.470991
-191962.443991,23665,428.644236
-124045.828501,23665,476.326725
-192830.641967,23665,522.917623
-132233.354064,23665,571.184248
-191964.013023,23665,617.028145
-132064.917582,23665,664.734852
-113667.672311,23665,710.583277
-102289.1161,23665,758.183866
-98313.885112,23665,804.397748
-94047.717075,23665,851.982966
-90882.039771,23665,898.294915
-87364.8164,23665,946.785908
-91627.435642,23665,992.920189
-91266.062821,23665,1040.467432
-87876.122353,23665,1086.568872
-95802.391416,23665,1134.799573
-85174.405534,23665,1181.478825
-83447.758908,23665,1230.098114
-80683.691576,23665,1276.099514
-82180.588068,23665,1324.369461
-79945.230065,23665,1370.526725
-79118.652015,23665,1418.624861
-81981.505096,23665,1464.948043
-81616.528806,23665,1512.929795
-89465.278727,23665,1559.730359
-80875.859606,23665,1607.900703
-86992.059677,23665,1654.974955
-88308.50873,23665,1702.902615
-82761.136149,23665,1749.890059
-80787.642081,23665,1797.964738
-80922.830191,23665,1844.636099
-75992.109918,23665,1892.351316
-77264.663371,23665,1938.943368
-77561.117004,23665,1986.992539
-79972.938232,23665,2033.039047
-76644.09002,23665,2080.927128
-73147.272571,23665,2127.028372
-74180.982702,23665,2174.885362
-70695.315426,23665,2220.954474
-74050.788875,23665,2268.990015
-68607.974371,23665,2315.209358
-66265.028594,23665,2363.308994
-67150.845621,23665,2409.859382
-60969.096963,23665,2457.511991
-60591.740291,23665,2504.378475
-61583.745341,23665,2552.249314
-58902.072615,23665,2598.704849
-61041.169858,23665,2646.474724
-62327.328946,23665,2692.696235
-63560.655054,23665,2740.586596
-64884.646461,23665,2786.607657
-72042.407815,23665,2834.341923
-71973.78453,23665,2880.754103
-70288.642944,23665,2928.583063
-75567.134648,23665,2975.206736
-72010.161964,23665,3022.784239
-67609.88489,23665,3069.058931
-71501.498035,23665,3116.814727
-67273.530677,23665,3163.595216
-65041.01874,23665,3211.736906
-63316.321595,23665,3259.178477
-67940.651343,23665,3307.510872
-62238.059939,23665,3353.728102
-59321.194333,23665,3401.61699
-60526.120737,23665,3447.542408
-58852.250316,23665,3495.636531
-56186.82352,23665,3541.877041
-55606.40689,23665,3590.029271
-55429.622186,23665,3637.003255
-51377.324917,23665,3684.942671
-54328.115344,23665,3731.145568
-53892.366537,23665,3779.121133
-52726.49147,23665,3825.535049
-54390.625524,23665,3873.23264
-51956.115447,23665,3919.361818
-56566.95341,23665,3967.379831
-48529.291549,23665,4013.7152
-50839.336377,23665,4061.498005
-49221.599309,23665,4108.285836
-51726.807083,23665,4155.991568
-50443.723632,23665,4203.284497
-48184.785274,23665,4251.133861
-49055.382106,23665,4297.888567
-48641.327908,23665,4345.510357
-48346.840198,23665,4391.835088
-47690.969981,23665,4439.909045
-52214.90778,23665,4487.182893
-47480.92135,23665,4535.028484
-47708.393507,23665,4581.914243
-45793.738422,23665,4629.690843
-42361.888059,23665,4675.977322
-40224.117475,23665,4723.94189
