#{"t_start": 1675681030.568269, "env_id": null}
r,l,t
-2464.68104,23616,56.78563
-2464.68104,23616,109.518598
-400.14,23616,160.190491
-400.14,23616,210.066729
-400.14,23616,259.535697
-400.14,23616,310.349827
-400.14,23616,360.635623
-400.14,23616,411.471459
-400.14,23616,466.327353
-400.14,23616,515.042333
-400.14,23616,568.981671
-400.14,23616,616.875179
-400.14,23616,666.247422
-400.14,23616,714.38194
-400.14,23616,762.738939
-400.14,23616,812.079312
-400.14,23616,865.312401
-400.14,23616,919.925936
-400.14,23616,977.910908
-400.14,23616,1030.364217
-400.14,23616,1088.570072
-400.14,23616,1140.80192
-400.14,23616,1193.139189
-400.14,23616,1251.761114
-400.14,23616,1308.570975
-400.14,23616,1361.252453
-400.14,23616,1414.991045
-400.14,23616,1466.008982
-400.14,23616,1518.695943
-400.14,23616,1570.760675
-400.14,23616,1624.490692
-400.14,23616,1676.78007
-400.14,23616,1730.465976
-400.14,23616,1786.554391
-400.14,23616,1840.370233
-400.14,23616,1892.833469
-400.14,23616,1943.459774
-400.14,23616,1994.653718
-400.14,23616,2046.857474
-400.14,23616,2099.35288
-400.14,23616,2152.251546
-400.14,23616,2204.526035
-400.14,23616,2257.019524
-400.14,23616,2309.280074
-400.14,23616,2362.024908
-400.14,23616,2413.050747
-400.14,23616,2466.837501
-400.14,23616,2518.922155
-400.14,23616,2571.79516
-400.14,23616,2623.852821
-400.14,23616,2677.403702
-400.14,23616,2730.374163
-400.14,23616,2781.86132
-400.14,23616,2833.084604
-400.14,23616,2882.56075
-400.14,23616,2939.132009
-400.14,23616,2991.394659
-400.14,23616,3041.618533
-400.14,23616,3093.074742
-400.14,23616,3142.53381
-400.14,23616,3192.805082
-400.14,23616,3243.16594
-400.14,23616,3293.959415
-400.14,23616,3344.799276
-400.14,23616,3397.173588
-400.14,23616,3447.107068
-400.14,23616,3500.624173
-400.14,23616,3553.901573
-400.14,23616,3605.559686
-400.14,23616,3656.533602
-400.14,23616,3708.261315
-400.14,23616,3761.040705
-400.14,23616,3811.52018
-400.14,23616,3863.952775
-400.14,23616,3920.772146
-400.14,23616,3980.78552
-400.14,23616,4041.927114
-400.14,23616,4101.874754
-400.14,23616,4163.720323
-400.14,23616,4221.516468
-400.14,23616,4278.495355
-400.14,23616,4335.704922
-400.14,23616,4393.002705
-400.14,23616,4454.094331
-400.14,23616,4511.099442
-400.14,23616,4572.017496
-400.14,23616,4636.546545
-400.14,23616,4693.320171
-400.14,23616,4750.279742
-400.14,23616,4807.991932
-400.14,23616,4863.881863
