#{"t_start": 1674979391.7513843, "env_id": null}
r,l,t
-947794.76524,23665,54.679957
-1304463.9088,23665,100.953099
-984795.76294,23665,147.139667
-258955.4455,23665,193.011315
871.45688,23665,239.055241
-36999.05954,23665,285.103512
25869.79408,23665,331.129003
42628.48028,23665,376.972075
-48875.68168,23665,422.957031
-177255.23368,23665,469.640053
-297812.05164,23665,515.672509
-275567.7756,23665,561.304664
-88798.94278,23665,606.99549
-95692.50636,23665,652.884809
-341597.10968,23665,698.707831
-349252.15392,23665,744.627873
-381046.18562,23665,790.414264
-340666.21272,23665,836.242233
-366845.875,23665,881.866653
-356956.3814,23665,927.450148
-366246.88352,23665,973.032728
-303386.8987,23665,1018.720213
-342893.2116,23665,1064.236006
-355859.09986,23665,1109.694459
-345638.56402,23665,1155.202255
-355980.38506,23665,1200.517088
-271661.59702,23665,1245.88728
-252813.40984,23665,1291.339043
-326471.04142,23665,1336.489181
-297310.39516,23665,1382.193515
-342553.33708,23665,1427.932966
-303993.81772,23665,1473.225856
-336327.5739,23665,1519.091089
-303745.0966,23665,1564.375058
-339459.66372,23665,1610.069472
-282746.30636,23665,1655.517904
-285347.8653,23665,1700.773367
-334265.744,23665,1746.223512
-374579.3174,23665,1791.98633
-316152.85494,23665,1837.374332
-216852.05516,23665,1882.631438
-264273.9833,23665,1927.998782
-305114.25454,23665,1973.987438
-275640.42742,23665,2019.790848
-284526.73262,23665,2065.223823
-234771.1845,23665,2110.802697
-267798.9486,23665,2156.282704
-261738.07738,23665,2201.636145
-280404.01448,23665,2246.739644
-284720.28106,23665,2292.287104
-322462.30974,23665,2337.975777
-257436.46788,23665,2383.921977
-320958.65394,23665,2429.348642
-278266.74878,23665,2474.614556
-326616.81624,23665,2520.836137
-328846.38118,23665,2566.715911
-337321.49448,23665,2612.224505
-320859.55062,23665,2657.536173
-350119.1448,23665,2702.839453
-335175.96348,23665,2748.053519
-363920.25122,23665,2793.496139
-354923.56578,23665,2838.787587
-355334.18676,23665,2884.369291
-378399.62476,23665,2929.781868
-364243.78504,23665,2975.574404
-386865.95316,23665,3020.765453
-386741.01322,23665,3066.429381
-385471.82196,23665,3111.708969
-395572.57762,23665,3156.985015
-391653.31012,23665,3202.442836
-362922.30582,23665,3247.803586
-363993.10432,23665,3293.300979
-362517.34782,23665,3338.859669
-360982.0929,23665,3384.284138
-362517.34782,23665,3429.535586
-360386.75836,23665,3475.034029
-358152.27842,23665,3520.480592
-361417.78758,23665,3565.773055
-361200.97842,23665,3611.342067
-361417.78758,23665,3656.67051
-361200.97842,23665,3702.005282
-356572.35792,23665,3747.024012
-345313.48158,23665,3792.673749
-345313.48158,23665,3838.23752
-345313.48158,23665,3883.573646
-345313.48158,23665,3928.966366
-345313.48158,23665,3974.393928
-345313.48158,23665,4019.581919
-345313.48158,23665,4065.43801
-376148.32516,23665,4110.733973
-378524.4586,23665,4155.872795
-377550.09178,23665,4201.200515
-378524.4586,23665,4246.42772
-377550.09178,23665,4291.689206
-378524.4586,23665,4336.863624
-377550.09178,23665,4382.59027
-378524.4586,23665,4428.953619
-377550.09178,23665,4474.256692
-378524.4586,23665,4519.439503
-377550.09178,23665,4564.844581
-378524.4586,23665,4610.003095
-377550.09178,23665,4655.494392
-378524.4586,23665,4700.971934
-377550.09178,23665,4746.065514
-378524.4586,23665,4791.212076
-377550.09178,23665,4836.289604
-378524.4586,23665,4881.162123
-377550.09178,23665,4926.214612
-378524.4586,23665,4971.79551
-377550.09178,23665,5016.872895
-378524.4586,23665,5061.874472
-377550.09178,23665,5107.265211
-378524.4586,23665,5152.477519
-377550.09178,23665,5198.005343
-378524.4586,23665,5242.932026
-377550.09178,23665,5288.250808
-377550.09178,23665,5333.329871
-377550.09178,23665,5378.694318
-377550.09178,23665,5423.764006
-377550.09178,23665,5469.027336
-378524.4586,23665,5514.309806
-377550.09178,23665,5559.675818
-378524.4586,23665,5605.038786
-377550.09178,23665,5650.372146
-378524.4586,23665,5695.701096
-377550.09178,23665,5740.884534
-378524.4586,23665,5785.822623
-377550.09178,23665,5831.232939
-378524.4586,23665,5876.650582
-377550.09178,23665,5922.321666
-378524.4586,23665,5967.119276
-377550.09178,23665,6012.103205
-378524.4586,23665,6057.371377
-377550.09178,23665,6102.765548
-378524.4586,23665,6148.425414
