#{"t_start": 1675624330.6447182, "env_id": null}
r,l,t
-2433.37038,23616,56.429062
-2433.37038,23616,103.512064
-126.9752,23616,154.946211
-126.9752,23616,202.034303
-126.9752,23616,248.254555
0,23616,296.99768
0,23616,344.404065
0,23616,391.207022
0,23616,440.203948
0,23616,486.168341
0,23616,531.821582
0,23616,576.880941
0,23616,625.344559
0,23616,674.09752
0,23616,720.631791
0,23616,768.267019
0,23616,817.124784
0,23616,866.356786
0,23616,918.074493
0,23616,965.008261
0,23616,1016.471232
0,23616,1064.979465
0,23616,1112.770601
0,23616,1160.062772
