#{"t_start": 1675447903.9357784, "env_id": null}
r,l,t
-3042.92726,23608,51.564826
-3042.92726,23608,99.59563
-2046.1656,23608,148.923573
-2046.1656,23608,197.958025
-2046.1656,23608,247.297553
-1.5764,23608,297.989516
-1.5764,23608,344.415928
-1906.9704,23608,390.835972
-1906.9704,23608,437.186245
-1906.9704,23608,481.697266
-2465.183,23608,525.966267
-2465.183,23608,573.692304
-3204.47236,23608,618.704672
-3204.47236,23608,664.107252
-3204.47236,23608,709.585377
-1631.25166,23608,756.583139
-1631.25166,23608,802.613365
-966.16136,23608,854.883043
-966.16136,23608,903.29453
-966.16136,23608,949.523822
-2386.41636,23608,995.307527
-2386.41636,23608,1043.570393
-2386.41636,23608,1092.22733
-2090.90658,23608,1139.455276
-2090.90658,23608,1187.893508
-16.68992,23608,1235.962611
-16.68992,23608,1284.513485
-16.68992,23608,1332.724416
-2678.97588,23608,1378.152664
-2678.97588,23608,1426.162889
-1999.4301,23608,1473.875876
-1999.4301,23608,1520.142956
-1999.4301,23608,1564.854864
-1731.43966,23608,1610.271051
-1731.43966,23608,1656.698503
-1498.79644,23608,1703.770046
-1498.79644,23608,1755.465863
-1498.79644,23608,1801.802917
-3548.97396,23608,1848.327773
-3548.97396,23608,1896.361848
-3583.2646,23608,1945.026681
-3583.2646,23608,1989.913494
-3583.2646,23608,2038.888772
-3571.24428,23608,2087.066627
-3571.24428,23608,2132.398985
-3571.24428,23608,2178.720795
-3363.37322,23608,2227.512451
-3363.37322,23608,2279.406598
-3678.10182,23608,2326.573216
-3678.10182,23608,2374.781721
-3678.10182,23608,2420.624319
-3529.99358,23608,2465.924241
-3529.99358,23608,2515.365927
-3694.6781,23608,2563.703982
-3694.6781,23608,2610.750068
-3694.6781,23608,2659.547419
-3625.07384,23608,2707.397721
-3625.07384,23608,2755.19991
-1450.72346,23608,2802.783611
-1450.72346,23608,2848.973722
-1450.72346,23608,2896.851731
-1256.25236,23608,2945.089195
-1256.25236,23608,2992.286818
-1256.25236,23608,3038.69811
-1578.18964,23608,3085.499339
-1578.18964,23608,3133.079367
-1260.93056,23608,3181.92802
-1260.93056,23608,3230.680071
-1260.93056,23608,3277.851317
-1350.8343,23608,3325.930457
-1350.8343,23608,3373.366331
-1177.6979,23608,3420.264929
-1177.6979,23608,3466.523418
