#{"t_start": 1675995252.7254581, "env_id": null}
r,l,t
-5359827.2,23665,126.401955
-5359827.2,23665,244.929348
82475.4,23665,366.572977
82475.4,23665,480.564831
82475.4,23665,586.867782
86805.0,23665,693.486672
86805.0,23665,800.298059
81840.4,23665,908.95435
81840.4,23665,1016.711903
81840.4,23665,1126.460067
84692.0,23665,1233.042517
84692.0,23665,1340.702564
92344.0,23665,1449.156129
92344.0,23665,1559.668649
92344.0,23665,1669.833709
94962.0,23665,1778.961337
94962.0,23665,1886.741467
96610.0,23665,1994.157429
96610.0,23665,2101.708558
96610.0,23665,2209.796641
95450.0,23665,2317.807442
95450.0,23665,2424.860133
95450.0,23665,2533.260988
97098.0,23665,2641.337175
97098.0,23665,2751.174612
97098.0,23665,2857.696305
97098.0,23665,2969.039562
97098.0,23665,3078.606723
96610.0,23665,3187.409726
96610.0,23665,3297.742129
96610.0,23665,3409.010311
96610.0,23665,3519.969373
96610.0,23665,3628.2453
99214.0,23665,3737.268126
99214.0,23665,3845.893954
96610.0,23665,3955.550432
96610.0,23665,4066.818491
96610.0,23665,4175.967373
97098.0,23665,4284.449594
97098.0,23665,4394.85094
97098.0,23665,4504.214236
97098.0,23665,4613.114343
97098.0,23665,4722.283863
97306.0,23665,4833.205416
97306.0,23665,4941.959252
97306.0,23665,5051.876448
95932.8,23665,5162.024589
95932.8,23665,5272.128798
91203.4,23665,5381.093231
91203.4,23665,5490.451922
91203.4,23665,5600.922465
93899.4,23665,5709.354927
93899.4,23665,5818.173299
70980.2,23665,5927.724271
70980.2,23665,6036.310954
70980.2,23665,6145.037179
24118.0,23665,6252.947352
24118.0,23665,6362.820194
-43086.6,23665,6474.568825
-43086.6,23665,6585.207351
-43086.6,23665,6697.252215
-200829.0,23665,6806.742875
-200829.0,23665,6914.325287
-200829.0,23665,7021.82028
-287317.4,23665,7132.203318
-287317.4,23665,7241.017893
-276328.6,23665,7350.318978
-276328.6,23665,7460.90995
-276328.6,23665,7572.501364
-157574.0,23665,7682.053925
-157574.0,23665,7790.585711
-687537.8,23665,7902.023322
-687537.8,23665,8011.214965
-687537.8,23665,8123.165904
-2102281.6,23665,8231.7406
-2102281.6,23665,8339.717078
-2950227.0,23665,8452.164828
-2950227.0,23665,8559.548263
-2950227.0,23665,8669.73669
-2076033.4,23665,8780.817309
-2076033.4,23665,8890.928488
-1321886.0,23665,9001.682901
-1321886.0,23665,9111.100566
-1321886.0,23665,9220.812348
-449120.0,23665,9333.423671
-449120.0,23665,9444.570996
-449120.0,23665,9553.378027
-2158.8,23665,9662.459546
-2158.8,23665,9771.884357
173664.6,23665,9880.519341
173664.6,23665,9988.013123
173664.6,23665,10098.120514
206656.6,23665,10207.28502
206656.6,23665,10318.45072
205056.0,23665,10430.444803
205056.0,23665,10541.579275
205056.0,23665,10650.998813
200200.0,23665,10760.633647
200200.0,23665,10867.317336
200200.0,23665,10979.898764
200200.0,23665,11089.509478
200200.0,23665,11200.413357
200200.0,23665,11309.673144
200200.0,23665,11421.925274
200200.0,23665,11530.363539
200200.0,23665,11640.39573
200200.0,23665,11750.329246
200200.0,23665,11861.592688
200200.0,23665,11970.768803
200200.0,23665,12081.232239
200200.0,23665,12189.784135
200200.0,23665,12299.497208
200200.0,23665,12410.058704
200200.0,23665,12520.562089
200200.0,23665,12631.078436
200200.0,23665,12741.582373
200200.0,23665,12852.660223
200200.0,23665,12965.209384
200200.0,23665,13073.568666
200200.0,23665,13185.116145
200200.0,23665,13293.725702
200200.0,23665,13404.884493
200200.0,23665,13514.16474
200200.0,23665,13623.851577
200200.0,23665,13733.393583
200200.0,23665,13847.781015
200200.0,23665,13957.908138
200200.0,23665,14068.900547
200200.0,23665,14176.597005
200200.0,23665,14287.738963
200200.0,23665,14397.299015
200200.0,23665,14509.494348
200200.0,23665,14618.534477
