#{"t_start": 1675746624.3538702, "env_id": null}
r,l,t
-1150.8633,23614,119.377494
-1074.02168,23614,225.296105
-738.3149,23614,333.829646
-1066.9859,23614,446.071856
-1079.48914,23614,549.187804
-1151.61406,23614,663.767977
-1066.18302,23614,773.084273
-1128.55006,23614,885.606694
-1176.42594,23614,989.872072
-1118.47802,23614,1098.242675
-1156.23766,23614,1208.658988
-1134.78156,23614,1314.34647
-1095.57754,23614,1421.238993
-1114.66872,23614,1527.899934
-1100.48516,23614,1635.331074
-1083.88534,23614,1747.191177
-1069.08812,23614,1863.225979
-1104.28204,23614,1969.279057
-1091.32442,23614,2071.531236
-1100.19684,23614,2176.471643
-1116.30062,23614,2281.887499
-1136.52346,23614,2388.213499
-1144.56174,23614,2496.075002
-1148.127,23614,2603.274235
-1159.04846,23614,2712.177507
-1151.84828,23614,2821.788165
-1154.2097,23614,2926.771836
-1150.80676,23614,3036.133759
-1147.20792,23614,3143.149865
-1150.40556,23614,3246.538058
-1149.84082,23614,3359.647495
-1145.99376,23614,3473.9432
-1172.41602,23614,3584.059628
-1160.74668,23614,3692.880909
-1161.65016,23614,3801.624913
-1161.05482,23614,3911.941627
-1167.73074,23614,4019.514006
-1168.2977,23614,4126.248227
-1175.49278,23614,4231.745709
-1168.08726,23614,4345.93507
-1174.25962,23614,4455.156444
-1176.0023,23614,4571.091447
-1174.92966,23614,4677.985018
-1176.09892,23614,4790.984271
-1175.5922,23614,4903.645916
-1172.50134,23614,5011.257177
-1177.5625,23614,5118.57893
-1183.54466,23614,5229.519744
-1178.47842,23614,5339.225201
-1167.89018,23614,5445.552631
-1180.06248,23614,5557.278876
-1176.83818,23614,5670.9463
-1180.96522,23614,5785.596207
-1175.41334,23614,5898.460922
-1174.9585,23614,6017.604917
-1184.67736,23614,6132.265043
-1182.9291,23614,6242.24055
-1190.65944,23614,6353.042455
-1183.97632,23614,6462.628429
-1194.09658,23614,6569.204885
-1187.14702,23614,6680.813477
-1183.4135,23614,6792.067022
-1185.22258,23614,6897.608503
-1185.84554,23614,7007.335014
-1190.40344,23614,7120.581412
-1191.49824,23614,7233.079271
-1190.40344,23614,7346.724113
-1184.37174,23614,7457.730968
-1179.80124,23614,7572.67733
-1180.11812,23614,7680.71889
-1183.83058,23614,7792.946749
-1181.9954,23614,7908.911055
-1182.66012,23614,8023.799743
-1191.19086,23614,8139.619858
-1187.82036,23614,8260.945386
-1181.7039,23614,8369.337251
-1175.45274,23614,8478.367425
-1176.85368,23614,8588.165629
-1175.3825,23614,8696.203488
-1176.79428,23614,8806.291411
-1175.85054,23614,8918.549834
-1183.24744,23614,9029.235872
-1186.28496,23614,9138.876159
-1181.76508,23614,9250.94289
-1180.65592,23614,9358.61741
-1181.6796,23614,9468.763685
-1173.9113,23614,9576.342524
-1176.41778,23614,9686.644421
-1171.17588,23614,9800.99683
-1179.66336,23614,9907.584956
-1170.82052,23614,10014.23133
-1189.89988,23614,10123.236514
-1175.08574,23614,10241.999838
-1182.82942,23614,10349.390975
-1172.85314,23614,10455.829975
-1181.81402,23614,10563.431659
-1178.18098,23614,10672.30081
-1183.98284,23614,10781.773633
-1179.09834,23614,10896.882401
-1181.867,23614,11005.780749
-1179.09834,23614,11119.120181
-1181.33686,23614,11236.121783
-1182.78574,23614,11354.281588
-1185.04528,23614,11466.828113
-1181.39718,23614,11573.691836
-1182.26674,23614,11678.760329
-1183.86264,23614,11788.361912
-1181.92946,23614,11898.105181
-1185.50564,23614,12014.44365
-1188.14022,23614,12123.801181
-1184.2013,23614,12242.837213
-1197.20448,23614,12356.418697
-1197.07678,23614,12470.52576
-1204.69884,23614,12583.231863
-1199.57408,23614,12689.505251
-1196.158,23614,12802.252217
-1199.52096,23614,12911.745031
-1203.16374,23614,13024.187237
-1199.52096,23614,13133.25051
-1203.16374,23614,13245.646662
-1199.69698,23614,13359.535735
-1199.69698,23614,13474.185494
-1201.75412,23614,13585.808105
-1199.69384,23614,13692.966836
-1200.53492,23614,13805.658942
-1203.38124,23614,13911.73847
-1204.00168,23614,14025.135008
-1203.38124,23614,14134.700124
-1204.00168,23614,14247.476115
-1203.38124,23614,14352.423934
-1203.73632,23614,14465.308525
-1203.92364,23614,14574.642628
-1203.73632,23614,14681.323767
-1203.92364,23614,14794.833169
-1203.73632,23614,14911.181497
-1204.22928,23614,15016.222593
-1203.8806,23614,15128.196473
-1204.22928,23614,15237.021793
-1203.8806,23614,15344.822831
-1204.01988,23614,15452.903668
-1203.8806,23614,15564.701626
-1204.01988,23614,15677.622974
-1203.8806,23614,15798.70708
-1204.43636,23614,15908.951022
-1203.8806,23614,16022.74593
-1199.86182,23614,16131.231611
-1203.09112,23614,16241.586991
-1199.86182,23614,16354.716494
-1203.09112,23614,16468.5292
-1199.86182,23614,16577.132655
-1203.14408,23614,16685.122948
-1199.86182,23614,16793.40066
-1200.77738,23614,16900.002386
-1197.73486,23614,17012.747966
-1200.77738,23614,17132.411742
-1196.25688,23614,17242.078549
-1192.25784,23614,17350.427701
-1192.25784,23614,17461.015551
-1192.25784,23614,17573.234117
-1192.25784,23614,17681.151953
-1192.93184,23614,17789.88358
-1192.25784,23614,17906.422561
-1192.93184,23614,18018.20375
-1189.41744,23614,18128.429008
-1182.58964,23614,18251.256247
-1184.40934,23614,18366.982893
-1179.99734,23614,18472.347547
-1184.81726,23614,18578.649828
-1196.832,23614,18691.00918
-1194.32258,23614,18805.669068
-1202.59642,23614,18916.242574
-1241.00004,23614,19025.240444
-1215.68576,23614,19139.878943
-1221.94992,23614,19245.184762
-1225.92062,23614,19353.545255
-1208.54644,23614,19466.729359
-1214.8799,23614,19574.072505
-1216.72824,23614,19691.033955
-1216.2674,23614,19811.339858
-1216.3182,23614,19922.208638
-1216.2674,23614,20026.519618
-1216.2674,23614,20138.029093
-1216.2674,23614,20244.723678
