#{"t_start": 1674844176.9862757, "env_id": null}
r,l,t
-736205.41824,23665,61.367456
-736205.41824,23665,111.125535
-4229.36654,23665,157.765223
-4229.36654,23665,206.530009
-4229.36654,23665,256.528094
-100262.79272,23665,310.235671
-100262.79272,23665,358.844831
-273970.87054,23665,408.582017
-273970.87054,23665,456.647129
-273970.87054,23665,507.714555
-117635.39058,23665,556.7084
-117635.39058,23665,606.592286
-110828.37442,23665,655.411167
-110828.37442,23665,707.707726
-110828.37442,23665,755.542288
-364715.0486,23665,804.457229
-364715.0486,23665,852.518923
-565853.95462,23665,903.62569
-565853.95462,23665,952.80493
-565853.95462,23665,1003.298103
-530467.66154,23665,1053.269256
-530467.66154,23665,1102.223717
-530467.66154,23665,1152.659602
-545168.6273,23665,1203.102057
-545168.6273,23665,1253.151112
-439534.51416,23665,1301.187526
-439534.51416,23665,1348.347652
-439534.51416,23665,1393.897269
-425644.71556,23665,1438.323141
-425644.71556,23665,1484.887426
-345095.02006,23665,1532.927922
-345095.02006,23665,1582.97037
-345095.02006,23665,1630.724618
-276074.215,23665,1682.712913
-276074.215,23665,1728.1884
-289161.37652,23665,1775.264297
-289161.37652,23665,1821.107534
-289161.37652,23665,1867.629305
-311942.99042,23665,1914.879367
-311942.99042,23665,1960.651653
-323536.26502,23665,2010.888452
-323536.26502,23665,2059.303767
-323536.26502,23665,2110.590442
-282552.99084,23665,2161.473446
-282552.99084,23665,2207.861534
-282552.99084,23665,2253.999821
-251445.24852,23665,2299.274517
-251445.24852,23665,2347.020332
-252549.92986,23665,2399.010651
-252549.92986,23665,2447.401539
-252549.92986,23665,2493.725345
-299912.07452,23665,2543.379949
-299912.07452,23665,2589.699929
-171871.67152,23665,2637.565782
-171871.67152,23665,2684.238299
-171871.67152,23665,2732.23483
-205744.5462,23665,2781.228658
-205744.5462,23665,2828.330225
-243986.45032,23665,2874.908868
-243986.45032,23665,2922.19603
-243986.45032,23665,2971.692182
-245162.9155,23665,3022.347821
-245162.9155,23665,3068.798645
-245162.9155,23665,3115.042718
-194095.26462,23665,3160.026706
-194095.26462,23665,3205.78422
-252498.7613,23665,3260.355462
-252498.7613,23665,3311.797165
-252498.7613,23665,3357.558398
-255365.48446,23665,3403.468295
-255365.48446,23665,3448.253801
-237761.15118,23665,3498.668032
-237761.15118,23665,3544.875498
-237761.15118,23665,3589.553498
-173899.56016,23665,3635.99298
-173899.56016,23665,3683.528223
-291557.52872,23665,3730.768057
-291557.52872,23665,3777.966465
-291557.52872,23665,3821.852921
-324828.03264,23665,3873.074427
-324828.03264,23665,3918.846595
-254352.55026,23665,3967.667543
-254352.55026,23665,4014.313949
-254352.55026,23665,4062.769356
-264444.13324,23665,4107.780403
-264444.13324,23665,4152.413877
-264444.13324,23665,4196.825294
-400383.16804,23665,4243.07328
-400383.16804,23665,4288.272779
-499294.42612,23665,4335.458079
-499294.42612,23665,4383.447216
-499294.42612,23665,4431.567156
-364188.08204,23665,4480.179077
-364188.08204,23665,4527.809736
-352383.16384,23665,4579.808106
-352383.16384,23665,4631.002492
-352383.16384,23665,4681.004663
-324560.40686,23665,4727.939788
-324560.40686,23665,4775.345015
-272652.486,23665,4822.509055
-272652.486,23665,4868.738762
-272652.486,23665,4914.17324
-203812.65296,23665,4960.980892
-203812.65296,23665,5009.677855
-177839.93034,23665,5060.681457
-177839.93034,23665,5108.65539
-177839.93034,23665,5154.095638
-150866.68462,23665,5206.267513
-150866.68462,23665,5257.244942
-150866.68462,23665,5308.934871
-226627.87972,23665,5358.505587
-226627.87972,23665,5410.774752
-98005.94854,23665,5458.09675
-98005.94854,23665,5503.342511
-98005.94854,23665,5550.077218
-144923.9262,23665,5596.270303
-144923.9262,23665,5644.933237
-66863.111,23665,5692.301368
-66863.111,23665,5740.03246
-66863.111,23665,5786.75752
-72339.27256,23665,5832.832532
-72339.27256,23665,5882.457536
-55007.65516,23665,5928.749083
-55007.65516,23665,5976.591558
-55007.65516,23665,6026.990368
-42701.19782,23665,6074.216741
-42701.19782,23665,6120.202706
-42701.19782,23665,6166.124889
-40074.84814,23665,6211.401911
-40074.84814,23665,6258.328258
-35211.28852,23665,6306.980247
-35211.28852,23665,6354.948305
