#{"t_start": 1675130371.6687753, "env_id": null}
r,l,t
-78299.72516,23552,59.056546
-78299.72516,23552,108.358849
-4516.0,23552,157.855365
-4516.0,23552,207.353279
-4516.0,23552,253.522044
-4516.0,23552,300.493977
-4516.0,23552,346.270591
-4516.0,23552,393.640215
-4516.0,23552,439.749676
-4516.0,23552,485.95822
-4516.0,23552,535.723723
-4516.0,23552,581.82194
-4516.0,23552,629.365312
-4516.0,23552,677.741365
-4516.0,23552,725.677031
-4516.0,23552,775.427133
-4516.0,23552,825.788762
-4516.0,23552,876.841653
-4516.0,23552,925.979177
-4516.0,23552,973.497642
-4516.0,23552,1021.277077
-4516.0,23552,1068.290586
-4516.0,23552,1116.205868
-4516.0,23552,1164.645079
-4516.0,23552,1212.172717
-4516.0,23552,1260.377449
-4516.0,23552,1307.764488
-4516.0,23552,1355.535567
-4516.0,23552,1403.916261
-4516.0,23552,1452.357277
-4516.0,23552,1499.535605
-4516.0,23552,1546.602159
-4516.0,23552,1594.581094
-4516.0,23552,1643.623493
-4516.0,23552,1690.709288
-4516.0,23552,1739.566237
-4516.0,23552,1787.500773
-4516.0,23552,1835.440253
-4516.0,23552,1883.262003
-4516.0,23552,1932.008162
-4516.0,23552,1979.861139
-4516.0,23552,2028.715662
-4516.0,23552,2077.262855
-4516.0,23552,2126.989121
-4516.0,23552,2175.054456
-4516.0,23552,2223.83259
-4516.0,23552,2272.274821
-4516.0,23552,2321.103284
-4516.0,23552,2368.808058
-4516.0,23552,2415.099472
-4516.0,23552,2462.321159
-4516.0,23552,2509.918006
-4516.0,23552,2557.140821
-4516.0,23552,2604.704529
-4516.0,23552,2653.520967
-4516.0,23552,2701.341838
-4516.0,23552,2749.536825
-4516.0,23552,2798.543196
-4516.0,23552,2846.412521
-4516.0,23552,2893.120761
-4516.0,23552,2939.715313
-4516.0,23552,2987.609494
-4516.0,23552,3035.059339
-4516.0,23552,3085.297622
-4516.0,23552,3134.336596
-4516.0,23552,3184.585607
-4516.0,23552,3232.433949
-4516.0,23552,3280.17058
-4516.0,23552,3327.447722
-4516.0,23552,3375.687438
-4516.0,23552,3423.204701
-4516.0,23552,3471.432526
-4516.0,23552,3519.492955
-4516.0,23552,3566.811415
-4516.0,23552,3615.72804
-4516.0,23552,3663.785425
-4516.0,23552,3711.264884
-4516.0,23552,3758.926875
-4516.0,23552,3807.133523
-4516.0,23552,3854.904725
-4516.0,23552,3903.199106
-4516.0,23552,3952.18656
-4516.0,23552,4000.877128
-4516.0,23552,4050.872216
-4516.0,23552,4099.278192
-4516.0,23552,4146.758106
-4516.0,23552,4195.017161
-4516.0,23552,4243.319271
-4516.0,23552,4291.821824
-4516.0,23552,4338.756561
-4516.0,23552,4384.888752
-4516.0,23552,4434.063614
-4516.0,23552,4483.9321
-4516.0,23552,4532.705121
-4516.0,23552,4584.25345
-4516.0,23552,4633.75557
-4516.0,23552,4681.391465
-4516.0,23552,4730.927721
-4516.0,23552,4782.210692
-4516.0,23552,4831.272705
-4516.0,23552,4879.089961
-4516.0,23552,4929.067073
-4516.0,23552,4977.943731
-4516.0,23552,5028.8076
-4516.0,23552,5081.605748
-4516.0,23552,5132.429511
-4516.0,23552,5180.3696
-4516.0,23552,5229.449511
-4516.0,23552,5278.198367
-4516.0,23552,5326.662755
-4516.0,23552,5377.576266
-4516.0,23552,5425.938639
-4516.0,23552,5474.691275
-4516.0,23552,5525.866842
-4516.0,23552,5573.837103
-4516.0,23552,5620.47896
-4516.0,23552,5666.296996
-4516.0,23552,5713.466019
-4516.0,23552,5758.939425
-4516.0,23552,5804.509343
-4516.0,23552,5850.505461
-4516.0,23552,5896.902256
-4516.0,23552,5942.566376
-4516.0,23552,5987.905322
-4516.0,23552,6032.869465
-4516.0,23552,6079.370704
-4516.0,23552,6124.807458
-4516.0,23552,6170.109422
-4516.0,23552,6216.156019
-4516.0,23552,6261.840439
-4516.0,23552,6307.701279
