#{"t_start": 1676036170.4445202, "env_id": null}
r,l,t
-50192.273253,23665,68.496484
-52978.359639,23665,126.643259
-40181.324198,23665,192.466397
-32678.163175,23665,250.026736
-19153.105526,23665,308.320658
-18857.275694,23665,366.633546
-21203.722092,23665,424.437638
-18583.853828,23665,489.921239
-21161.479787,23665,549.707395
-21322.61294,23665,614.790108
-22035.29947,23665,672.995709
-21295.370528,23665,737.554939
-21043.835536,23665,796.492706
-20125.338724,23665,860.88055
-22918.574439,23665,919.546942
-24687.469806,23665,983.95573
-26910.828628,23665,1042.397548
-23355.447709,23665,1107.383322
-24781.274977,23665,1167.075847
-23623.596661,23665,1230.821507
-24280.851663,23665,1290.409987
-23058.172121,23665,1357.308134
-22671.497563,23665,1417.495228
-24409.887998,23665,1482.799932
-24091.041442,23665,1541.625475
-22063.753295,23665,1604.926436
-22966.593724,23665,1664.214263
-22637.435918,23665,1727.714497
-23207.751923,23665,1786.571879
-24778.309303,23665,1851.504543
-22570.665488,23665,1911.127291
-21811.584097,23665,1974.854523
-22305.353004,23665,2039.789306
-20783.327624,23665,2107.852747
-21390.070725,23665,2176.431166
-21186.730449,23665,2244.061089
-19939.220233,23665,2307.612706
-19134.262232,23665,2373.144536
-18738.479754,23665,2435.240319
-19243.145608,23665,2499.298985
-20510.206539,23665,2560.620488
-19817.625622,23665,2623.003962
-18817.528435,23665,2687.002828
-19570.977259,23665,2752.396014
-21179.496252,23665,2813.368484
-20207.579499,23665,2876.334033
-21477.132351,23665,2936.003611
-20057.005349,23665,2996.311023
-18400.787332,23665,3053.434102
-19786.141587,23665,3116.150293
-19899.883417,23665,3176.348514
-19642.595397,23665,3244.294206
-22712.094282,23665,3303.698829
-21683.873429,23665,3367.670123
-21466.62922,23665,3428.294631
-20913.846386,23665,3493.046721
-19318.746876,23665,3552.326101
-20341.557196,23665,3618.415699
-20196.409513,23665,3676.466457
-21085.455675,23665,3742.000622
-25157.029776,23665,3805.995212
-24048.997012,23665,3869.409885
-24239.465222,23665,3928.522676
-21952.566091,23665,3993.920789
-21995.906511,23665,4052.848343
-22387.901615,23665,4116.572775
-20967.747667,23665,4181.000161
-23327.765081,23665,4252.630868
-22759.663817,23665,4314.414749
-23965.37093,23665,4380.720427
-22515.690081,23665,4441.187071
-20910.282808,23665,4505.292266
-20082.513513,23665,4565.984031
-20931.093747,23665,4631.975247
-21704.871982,23665,4692.447048
-21860.842134,23665,4761.08373
-21544.474359,23665,4821.459812
-26579.899239,23665,4886.105484
