#{"t_start": 1674648265.0143209, "env_id": null}
r,l,t
-19655514.522333,23665,58.692317
-19729587.067591,23665,114.79984
-13349564.408721,23665,168.997273
-11939107.792567,23665,225.809021
-15602255.949314,23665,281.345936
-12763966.457366,23665,338.872715
-9396607.194225,23665,396.478794
-8185146.874329,23665,449.237728
-8431581.225477,23665,505.250481
-7020741.984894,23665,559.320303
-6769777.309137,23665,616.530661
-6443664.236192,23665,671.094688
-6252606.703418,23665,727.877484
-6287671.192847,23665,780.624181
-6266002.77232,23665,837.095759
-6194634.305372,23665,889.448567
-6364646.434964,23665,943.002195
-6233352.770326,23665,995.520193
-6089353.05608,23665,1050.787127
-6528062.204391,23665,1103.84267
-6541048.743012,23665,1160.044529
-6400308.867295,23665,1212.428509
-6573332.856999,23665,1264.934097
-6700616.335404,23665,1317.023607
-6452376.708329,23665,1372.298213
-6420563.500397,23665,1424.801549
-6260305.475368,23665,1478.233066
-6035196.566265,23665,1530.93235
-5922891.630724,23665,1583.928717
-5884741.221642,23665,1638.552035
-5956491.093406,23665,1693.761776
-5893411.657974,23665,1746.200759
-5921088.604362,23665,1801.925717
-6039035.169991,23665,1856.952932
-6091687.621441,23665,1911.273393
-5777174.839437,23665,1964.734123
-5702672.355578,23665,2019.46907
-5765231.268323,23665,2074.305967
-5646359.663836,23665,2130.858975
-5648891.026677,23665,2182.78422
-5750308.220759,23665,2238.753813
-5698049.598988,23665,2293.189196
-5661407.727404,23665,2348.53151
-5665980.648603,23665,2402.056471
-5788301.84012,23665,2460.884353
-5984710.655495,23665,2515.143622
-6049314.942483,23665,2569.305434
-5829848.668378,23665,2623.088051
-5886849.005961,23665,2677.108879
-6086077.306369,23665,2729.648803
-5854203.905891,23665,2783.80533
-5740351.216732,23665,2836.151862
-5843975.011417,23665,2890.925165
-5807952.94302,23665,2946.823946
-5725644.597829,23665,3002.501439
-5767331.815956,23665,3056.986314
-5830499.094605,23665,3112.377796
-5868258.320631,23665,3168.133066
-5839550.241948,23665,3228.061341
-5812031.564667,23665,3282.582996
-5801733.373056,23665,3337.569544
-5830733.311621,23665,3392.389898
-5653872.590123,23665,3447.989679
-5714744.774083,23665,3500.139295
-5539271.478167,23665,3554.603883
-5661166.237706,23665,3609.04507
-5562781.775746,23665,3663.602233
-5532927.296684,23665,3716.225434
-5403429.092261,23665,3770.695951
-5424068.434005,23665,3824.477951
-5302140.031491,23665,3884.996356
-5284723.70306,23665,3940.176025
-5256412.397534,23665,3997.57706
-5300840.157098,23665,4053.003793
-5241492.986436,23665,4113.13688
-5269445.229183,23665,4170.337453
-5261634.12526,23665,4225.433281
-5234011.07079,23665,4280.375843
-5214421.243492,23665,4336.476976
-5182148.840196,23665,4393.726014
-5087692.132942,23665,4450.904374
-5151235.097987,23665,4506.217936
-5181836.368827,23665,4563.009728
-5055087.017317,23665,4622.741701
-5097275.315654,23665,4685.667638
-5130497.325634,23665,4747.563419
-5139491.503114,23665,4808.195484
-5131410.656894,23665,4862.355738
-5047265.909226,23665,4912.228786
-5093422.878364,23665,4957.808717
-5049222.923759,23665,5004.987303
-5041313.426842,23665,5050.923276
-5047981.964494,23665,5097.475719
-5036478.775306,23665,5143.696553
-5055231.141075,23665,5190.786676
-5041433.118444,23665,5237.449193
-5065291.902349,23665,5284.051131
-5076561.513812,23665,5329.500821
-5052378.575798,23665,5376.189919
-5034864.746538,23665,5421.583572
-4986033.481769,23665,5468.252564
-5064080.493341,23665,5513.737021
-5028773.081427,23665,5560.028072
-5011994.754376,23665,5605.678894
