#{"t_start": 1676223809.049845, "env_id": null}
r,l,t
-85340.2,23665,55.86906
-85340.2,23665,104.062578
-3256413.8,23665,158.043958
-3256413.8,23665,205.003835
-3256413.8,23665,254.663542
-1058593.6,23665,300.867351
-1058593.6,23665,351.183712
100100.0,23665,399.287994
100100.0,23665,447.322727
100100.0,23665,499.151582
100100.0,23665,557.142392
100100.0,23665,605.452276
100100.0,23665,655.679127
100100.0,23665,702.346504
100100.0,23665,751.780716
100100.0,23665,799.174034
100100.0,23665,847.95461
94279.6,23665,893.663034
94279.6,23665,941.73803
94279.6,23665,987.695022
100100.0,23665,1034.401287
100100.0,23665,1079.619389
100100.0,23665,1126.126192
100100.0,23665,1174.876014
100100.0,23665,1220.89865
99695.2,23665,1263.986748
99695.2,23665,1309.929188
99695.2,23665,1354.317479
101590.0,23665,1401.117466
101590.0,23665,1444.882433
100100.0,23665,1490.858642
100100.0,23665,1535.377152
100100.0,23665,1581.568133
100100.0,23665,1626.32192
100100.0,23665,1673.19863
100100.0,23665,1717.453782
100100.0,23665,1762.834743
100100.0,23665,1807.890711
100100.0,23665,1853.636713
100100.0,23665,1900.840801
100100.0,23665,1952.706933
100100.0,23665,1997.425499
100100.0,23665,2044.749466
100100.0,23665,2088.428883
100100.0,23665,2136.107074
100100.0,23665,2181.153263
100100.0,23665,2227.033516
100100.0,23665,2270.815879
100100.0,23665,2317.09001
100100.0,23665,2360.723183
100100.0,23665,2409.409943
100100.0,23665,2454.459614
100100.0,23665,2501.112592
100634.0,23665,2546.016513
100634.0,23665,2591.683483
100634.0,23665,2637.451468
54324.2,23665,2689.133682
54324.2,23665,2734.262402
100972.2,23665,2784.151637
100972.2,23665,2827.861357
100972.2,23665,2874.016667
74504.6,23665,2918.924079
74504.6,23665,2966.475745
74504.6,23665,3011.523837
100100.0,23665,3057.844249
100100.0,23665,3102.383732
100100.0,23665,3150.296296
100100.0,23665,3195.606348
100100.0,23665,3247.207718
27740.2,23665,3293.704094
27740.2,23665,3341.68568
65697.4,23665,3386.853822
65697.4,23665,3431.673363
65697.4,23665,3475.122729
-235312.4,23665,3520.162333
-235312.4,23665,3563.248499
86539.0,23665,3608.168094
86539.0,23665,3651.449502
86539.0,23665,3696.423731
100100.0,23665,3740.11001
100100.0,23665,3784.543608
-76500.8,23665,3827.77163
-76500.8,23665,3872.362586
-76500.8,23665,3914.941633
65293.4,23665,3959.682663
65293.4,23665,4002.690672
65293.4,23665,4047.284957
-97008.0,23665,4090.269228
-97008.0,23665,4135.065674
100100.0,23665,4178.23465
100100.0,23665,4223.056522
100100.0,23665,4265.993343
95234.0,23665,4310.895959
95234.0,23665,4354.235141
45890.8,23665,4399.247825
45890.8,23665,4442.088239
45890.8,23665,4486.593376
83744.4,23665,4529.867232
83744.4,23665,4574.378096
89243.8,23665,4617.586988
89243.8,23665,4662.812996
89243.8,23665,4705.893707
74543.4,23665,4750.546564
74543.4,23665,4793.6584
95342.6,23665,4838.304122
95342.6,23665,4881.416456
95342.6,23665,4926.094052
100100.0,23665,4969.398422
100100.0,23665,5014.079654
100100.0,23665,5056.800084
100007.8,23665,5101.420619
100007.8,23665,5144.144593
100100.0,23665,5188.827602
100100.0,23665,5232.048812
100100.0,23665,5276.5171
-45169.6,23665,5319.524637
-45169.6,23665,5364.028872
100100.0,23665,5407.148544
100100.0,23665,5451.731234
100100.0,23665,5494.894256
100100.0,23665,5539.762842
100100.0,23665,5582.924506
-133327.4,23665,5627.626422
-133327.4,23665,5670.513712
-133327.4,23665,5714.824897
-295248.2,23665,5758.043154
-295248.2,23665,5802.613066
-295248.2,23665,5845.769855
85161.6,23665,5890.371569
85161.6,23665,5933.48141
-970.8,23665,5978.063998
-970.8,23665,6021.023518
-970.8,23665,6065.33321
80848.8,23665,6108.373538
80848.8,23665,6152.774511
97328.4,23665,6195.762518
97328.4,23665,6240.125039
97328.4,23665,6283.054564
100100.0,23665,6327.825236
100100.0,23665,6370.71312
97736.2,23665,6415.44177
97736.2,23665,6458.591226
97736.2,23665,6503.326178
100100.0,23665,6546.697403
100100.0,23665,6591.365203
100100.0,23665,6634.425391
100100.0,23665,6678.815932
100100.0,23665,6721.640964
89481.0,23665,6766.490836
89481.0,23665,6809.315969
89481.0,23665,6853.634475
100100.0,23665,6896.996737
100100.0,23665,6941.543815
60066.2,23665,6984.640394
60066.2,23665,7028.774882
60066.2,23665,7071.88357
94760.6,23665,7116.456987
94760.6,23665,7159.333523
86164.0,23665,7203.798217
86164.0,23665,7246.723303
86164.0,23665,7291.217203
99256.0,23665,7334.257455
99256.0,23665,7378.913161
72910.2,23665,7422.308689
