#{"t_start": 1675399000.542968, "env_id": null}
r,l,t
-4564.47706,23608,59.79568
-3092.91834,23608,111.330485
-1051.50298,23608,161.69591
-1084.81378,23608,212.946774
-1310.38932,23608,263.472307
-1761.70794,23608,313.861229
-2875.22096,23608,365.137414
-2451.8596,23608,415.101202
-3014.6854,23608,466.121023
-2512.00502,23608,515.871896
-2757.10024,23608,567.182384
-3005.3127,23608,617.266618
-2635.67336,23608,668.153782
-2852.9094,23608,717.671705
-3060.6082,23608,768.60789
-3213.04672,23608,818.506993
-3425.50124,23608,869.437118
-3305.89878,23608,918.682986
-3307.37364,23608,969.103114
-3295.34334,23608,1018.519099
-3266.48774,23608,1069.49342
-3500.86744,23608,1119.011019
-3421.80448,23608,1169.714464
-3305.62408,23608,1219.162201
-3271.90502,23608,1269.723042
-3345.76918,23608,1319.101356
-3411.02462,23608,1369.742633
-3291.16814,23608,1419.21546
-3233.21044,23608,1469.975803
-3250.87358,23608,1519.018767
-3394.16284,23608,1569.439574
-3408.64734,23608,1619.888684
-3007.20214,23608,1670.346348
-3063.42766,23608,1719.777836
-2946.28526,23608,1770.225652
-2965.31718,23608,1819.399176
-2961.49446,23608,1869.956098
-3265.76426,23608,1919.269455
-2929.77904,23608,1969.527985
-2940.7274,23608,2018.449685
-2935.37254,23608,2068.973787
-2966.19356,23608,2119.013894
-2985.90508,23608,2169.597779
-3047.71068,23608,2218.837412
-2940.3132,23608,2269.102873
-3333.36712,23608,2318.471642
-3544.20952,23608,2369.208321
-3541.88694,23608,2418.824793
-3531.35722,23608,2469.054162
-3543.87418,23608,2518.340324
-3531.35722,23608,2568.569199
-3409.98942,23608,2617.944992
-3403.2688,23608,2668.936818
-3388.06542,23608,2718.214576
-3518.26868,23608,2768.376488
-3299.22104,23608,2817.581864
-3386.50828,23608,2867.911062
-3325.9905,23608,2917.32173
-3452.9651,23608,2967.880136
-3386.86164,23608,3016.973917
-3485.67396,23608,3067.171456
-3500.26826,23608,3116.096645
-3543.70398,23608,3166.534366
-3391.3314,23608,3215.991527
-3357.57186,23608,3266.527198
-3385.73172,23608,3315.708023
-3058.84746,23608,3365.730635
-3017.24256,23608,3414.982148
-3058.60926,23608,3465.320004
-3071.80456,23608,3514.481726
-3080.49108,23608,3564.717993
