#{"t_start": 1674694344.2332177, "env_id": null}
r,l,t
-6767705.220792,23665,46.173523
-6767705.220792,23665,90.874661
0,23665,134.556347
0,23665,177.837082
0,23665,221.26302
0,23665,265.324451
0,23665,308.895841
0,23665,352.449815
0,23665,395.818655
0,23665,439.125255
0,23665,482.578226
0,23665,525.901982
0,23665,569.304796
0,23665,612.717209
0,23665,656.02364
0,23665,699.617094
0,23665,743.066258
0,23665,786.890185
0,23665,829.979405
0,23665,873.154495
0,23665,916.672523
0,23665,959.479517
0,23665,1002.513759
0,23665,1045.710609
0,23665,1089.494609
0,23665,1132.93681
0,23665,1175.797025
0,23665,1219.056808
0,23665,1262.538038
0,23665,1305.639453
0,23665,1348.887352
0,23665,1392.218325
0,23665,1435.040675
0,23665,1478.411673
0,23665,1522.204701
0,23665,1565.342574
0,23665,1608.028908
0,23665,1650.961244
0,23665,1694.285078
0,23665,1737.133291
0,23665,1780.134321
0,23665,1823.031773
0,23665,1866.097265
0,23665,1908.806011
0,23665,1951.659472
0,23665,1994.48812
0,23665,2037.812634
0,23665,2081.462512
0,23665,2124.677151
0,23665,2167.985526
0,23665,2210.971915
0,23665,2254.164896
0,23665,2297.525395
0,23665,2340.701573
0,23665,2383.860605
0,23665,2426.598589
0,23665,2469.910553
0,23665,2512.849931
0,23665,2555.932717
0,23665,2598.994853
0,23665,2641.73121
0,23665,2684.757418
0,23665,2727.799883
0,23665,2770.656807
0,23665,2813.60121
0,23665,2856.663206
0,23665,2899.894567
0,23665,2943.046957
0,23665,2985.92487
0,23665,3029.30973
0,23665,3072.275585
0,23665,3115.185571
0,23665,3157.915524
0,23665,3200.914289
0,23665,3244.178595
0,23665,3286.8976
0,23665,3329.95548
0,23665,3372.94445
0,23665,3415.684286
0,23665,3458.636515
0,23665,3501.621008
0,23665,3544.645231
0,23665,3587.358329
0,23665,3630.102809
0,23665,3673.312303
0,23665,3716.060749
0,23665,3758.618235
0,23665,3801.666954
0,23665,3844.258453
0,23665,3888.036672
0,23665,3930.830119
0,23665,3973.919948
0,23665,4017.113648
0,23665,4060.294606
0,23665,4103.734365
0,23665,4146.600898
0,23665,4189.041063
0,23665,4231.975907
0,23665,4274.880034
0,23665,4317.602142
0,23665,4360.330026
0,23665,4403.624344
0,23665,4446.66491
0,23665,4489.210495
0,23665,4532.457882
0,23665,4575.156928
0,23665,4617.64441
0,23665,4660.558848
0,23665,4703.781885
