#{"t_start": 1675173691.344074, "env_id": null}
r,l,t
-82744.7754,23552,61.439344
-46596.5211,23552,109.137655
-48242.4789,23552,158.7573
-38269.91568,23552,205.506361
-33602.81614,23552,251.966278
-38514.4491,23552,297.951875
-41489.17432,23552,343.49839
-41410.1167,23552,389.639096
-46992.3637,23552,435.003559
-43983.53214,23552,480.954358
-48714.82598,23552,526.587604
-40971.2806,23552,572.773838
-44283.63438,23552,618.62092
-40730.52178,23552,664.58037
-40530.19538,23552,710.305884
-41560.10188,23552,756.096733
-41401.49926,23552,801.486678
-42644.30384,23552,847.063428
-44925.8671,23552,892.419237
-39696.53716,23552,938.193583
-38111.8206,23552,983.62443
-38622.7619,23552,1033.628951
-39438.20212,23552,1082.099013
-38549.01884,23552,1129.940253
-37444.5302,23552,1175.835601
-39237.92762,23552,1222.133152
-38964.24478,23552,1267.936347
-38138.0726,23552,1314.232218
-38876.5511,23552,1360.195422
-38710.78478,23552,1408.109409
-38969.97914,23552,1456.236767
-38186.54286,23552,1507.046092
-39426.45696,23552,1556.708352
-41182.24806,23552,1606.408355
-42473.83842,23552,1653.933705
-40902.59614,23552,1701.644974
-42061.65172,23552,1750.429287
-41883.27376,23552,1799.047937
-42261.3624,23552,1845.93364
-42454.92796,23552,1892.994202
-45287.87254,23552,1939.636243
-46287.22732,23552,1987.780713
-45783.17234,23552,2036.173874
-48089.50706,23552,2083.378388
-46040.6783,23552,2130.061342
-48231.44564,23552,2180.186737
-45592.38944,23552,2230.958067
-47690.86132,23552,2287.262946
-46561.27402,23552,2340.709848
-47883.36316,23552,2390.171108
-46791.91082,23552,2440.418598
-47619.75128,23552,2489.509376
-46980.8897,23552,2536.736595
-47019.09428,23552,2584.52114
-46980.8897,23552,2633.068114
-47029.89896,23552,2681.476544
-46980.8897,23552,2729.660038
-47029.89896,23552,2777.793133
-46980.8897,23552,2826.453967
-46980.8897,23552,2882.255844
-48933.74098,23552,2959.107574
-49423.79684,23552,3027.185147
-49552.25378,23552,3100.82285
-49342.79684,23552,3175.644215
-49552.25378,23552,3246.311264
-47906.06632,23552,3317.447329
-46583.47644,23552,3387.160161
-46583.47644,23552,3455.523302
-46583.47644,23552,3524.397257
-46583.47644,23552,3613.230373
-46583.47644,23552,3704.545301
-46583.47644,23552,3797.230637
-46583.47644,23552,3884.953379
-46583.47644,23552,3982.022692
-46583.47644,23552,4079.528991
-46583.47644,23552,4177.88983
-46583.47644,23552,4284.014442
-46583.47644,23552,4351.677083
-46583.47644,23552,4408.458317
-46583.47644,23552,4459.009707
-46583.47644,23552,4511.34235
-45502.60884,23552,4566.202917
-44223.32836,23552,4619.470053
-44223.32836,23552,4680.251767
-44223.32836,23552,4732.247319
-44223.32836,23552,4784.747751
-44223.32836,23552,4843.770237
-44223.32836,23552,4908.503784
