#{"t_start": 1675991463.2825408, "env_id": null}
r,l,t
-24850.107792,23665,56.582711
-24850.107792,23665,110.559751
-30430.552907,23665,163.764666
-30430.552907,23665,213.550724
-30430.552907,23665,267.558148
-31685.796123,23665,323.987124
-31685.796123,23665,376.323903
-43500.925069,23665,431.507745
-43500.925069,23665,482.088453
-43500.925069,23665,532.959958
-48165.428563,23665,584.751447
-48165.428563,23665,633.438555
-49232.547681,23665,685.14723
-49232.547681,23665,734.100672
-49232.547681,23665,784.402646
-46131.685311,23665,833.008821
-46131.685311,23665,882.440467
-44781.788045,23665,930.643152
-44781.788045,23665,980.320063
-44781.788045,23665,1028.155632
-37326.194481,23665,1076.777361
-37326.194481,23665,1126.269264
-37326.194481,23665,1176.149233
-36038.113668,23665,1227.500457
-36038.113668,23665,1276.454
-40497.944941,23665,1326.291679
-40497.944941,23665,1372.872356
-40497.944941,23665,1421.592288
-41087.496156,23665,1468.222263
-41087.496156,23665,1515.831599
-40730.374061,23665,1563.68447
-40730.374061,23665,1611.795366
-40730.374061,23665,1662.401941
-46038.539051,23665,1713.700712
-46038.539051,23665,1763.379045
-45186.228499,23665,1818.618275
-45186.228499,23665,1868.945566
-45186.228499,23665,1921.209386
-48029.966203,23665,1969.217913
-48029.966203,23665,2022.280977
-46469.244024,23665,2070.72372
-46469.244024,23665,2120.830973
-46469.244024,23665,2168.761114
-48215.682161,23665,2217.42343
-48215.682161,23665,2264.425249
-48215.682161,23665,2312.751832
-46845.351523,23665,2360.43943
-46845.351523,23665,2408.441641
-43258.664557,23665,2456.413791
-43258.664557,23665,2504.946215
-43258.664557,23665,2551.810383
-35717.532445,23665,2601.204256
-35717.532445,23665,2648.353694
-42176.1623,23665,2697.87761
-42176.1623,23665,2745.269408
-42176.1623,23665,2793.607338
-43326.176472,23665,2842.612842
-43326.176472,23665,2889.46582
-45913.357724,23665,2938.207006
-45913.357724,23665,2989.085262
-45913.357724,23665,3035.049689
-48058.631057,23665,3083.136651
-48058.631057,23665,3140.683841
-48058.631057,23665,3189.272125
-49953.670228,23665,3235.791414
-49953.670228,23665,3282.787605
-37834.045804,23665,3329.189984
-37834.045804,23665,3376.352592
-37834.045804,23665,3422.436289
-41469.426586,23665,3471.033936
-41469.426586,23665,3516.626072
-42604.802072,23665,3565.084846
-42604.802072,23665,3617.92311
-42604.802072,23665,3665.903232
-44091.218543,23665,3716.634288
-44091.218543,23665,3763.918027
-42455.605021,23665,3812.896248
-42455.605021,23665,3858.798195
-42455.605021,23665,3906.235281
-37548.196378,23665,3953.784284
-37548.196378,23665,3999.763308
-33226.174721,23665,4046.706725
-33226.174721,23665,4094.418698
-33226.174721,23665,4140.920902
-30637.551212,23665,4187.460595
-30637.551212,23665,4234.674901
-30637.551212,23665,4280.778861
-31519.908143,23665,4328.583392
-31519.908143,23665,4374.567035
-28619.651721,23665,4422.623504
-28619.651721,23665,4468.645556
-28619.651721,23665,4515.800549
-52243.13433,23665,4562.360256
-52243.13433,23665,4609.35114
-48739.009385,23665,4655.72358
-48739.009385,23665,4702.752816
-48739.009385,23665,4748.56181
-34879.258643,23665,4796.121665
-34879.258643,23665,4841.627177
-49302.049626,23665,4889.073528
-49302.049626,23665,4934.913428
-49302.049626,23665,4981.753241
-46204.245753,23665,5028.144793
-46204.245753,23665,5074.994857
-41383.511189,23665,5121.411734
-41383.511189,23665,5168.073027
-41383.511189,23665,5213.687301
-44798.322701,23665,5260.725338
-44798.322701,23665,5306.389291
-44798.322701,23665,5352.888203
-47235.357439,23665,5399.163976
-47235.357439,23665,5446.201921
-48103.061811,23665,5492.354109
-48103.061811,23665,5539.552592
-48103.061811,23665,5585.356919
-48050.094389,23665,5632.762573
-48050.094389,23665,5678.328514
-45772.890026,23665,5725.946561
-45772.890026,23665,5771.475395
-45772.890026,23665,5818.039299
-43225.649702,23665,5864.078722
-43225.649702,23665,5910.47421
-42625.173599,23665,5956.644089
-42625.173599,23665,6003.490775
-42625.173599,23665,6049.035624
-42641.21118,23665,6096.160829
-42641.21118,23665,6141.611321
-42641.21118,23665,6188.148013
-43410.950751,23665,6234.196248
-43410.950751,23665,6280.697234
-35520.286725,23665,6327.177778
-35520.286725,23665,6373.833666
-35520.286725,23665,6419.191932
-39444.558991,23665,6466.315408
-39444.558991,23665,6511.708441
-39516.68314,23665,6558.630902
-39516.68314,23665,6604.06838
-39516.68314,23665,6650.406171
-40882.039681,23665,6696.147916
-40882.039681,23665,6743.102948
