#{"t_start": 1674754781.9235356, "env_id": null}
r,l,t
-371811.23944,23665,47.09173
-371811.23944,23665,92.806948
48799.12554,23665,142.327482
48799.12554,23665,188.637446
48799.12554,23665,237.273407
48644.02,23665,285.596556
48644.02,23665,331.006514
48644.02,23665,379.184671
48644.02,23665,424.673676
48644.02,23665,473.266888
48644.02,23665,519.888823
48644.02,23665,567.99932
48644.02,23665,614.261732
48644.02,23665,661.734165
48644.02,23665,707.596819
48644.02,23665,755.568644
48644.02,23665,801.496224
48644.02,23665,850.032483
48644.02,23665,896.422513
48644.02,23665,943.770169
48644.02,23665,990.99765
48644.02,23665,1038.943621
48644.02,23665,1085.475157
48644.02,23665,1134.680375
48644.02,23665,1180.360389
48644.02,23665,1228.80111
48644.02,23665,1275.314056
48644.02,23665,1323.407944
48644.02,23665,1370.151535
48644.02,23665,1417.490667
48644.02,23665,1465.311142
48644.02,23665,1513.043838
48644.02,23665,1559.761393
48644.02,23665,1608.33761
48644.02,23665,1654.811478
48644.02,23665,1703.538053
48644.02,23665,1751.523803
48644.02,23665,1799.13103
48644.02,23665,1846.620323
48644.02,23665,1894.607689
48644.02,23665,1941.82531
48644.02,23665,1989.706087
48644.02,23665,2036.034644
50876.96476,23665,2083.918679
50876.96476,23665,2130.192173
50876.96476,23665,2178.338632
52761.13962,23665,2225.074445
52761.13962,23665,2272.629653
44797.98178,23665,2319.103988
44797.98178,23665,2366.839109
44797.98178,23665,2413.31847
19501.77578,23665,2461.544954
19501.77578,23665,2507.321981
3021.1845,23665,2555.910953
3021.1845,23665,2601.897991
3021.1845,23665,2655.21915
-20126.47342,23665,2704.587277
-20126.47342,23665,2753.000756
-28023.6814,23665,2801.69493
-28023.6814,23665,2852.988921
-28023.6814,23665,2902.450505
-84053.5754,23665,2952.705297
-84053.5754,23665,3000.662691
-84053.5754,23665,3050.136185
-120328.91236,23665,3098.422707
-120328.91236,23665,3146.765833
-124338.3358,23665,3193.470693
-124338.3358,23665,3241.304121
-124338.3358,23665,3288.643939
-134089.28874,23665,3336.671872
-134089.28874,23665,3383.914445
-187407.15604,23665,3431.756952
-187407.15604,23665,3478.252894
-187407.15604,23665,3525.491881
-199769.28456,23665,3572.430044
-199769.28456,23665,3619.955337
-264452.48876,23665,3667.323082
-264452.48876,23665,3714.848793
