#{"t_start": 1675851681.5526927, "env_id": null}
r,l,t
-1819.4662,23616,50.39865
-989.1574,23616,97.77013
-1739.71298,23616,145.005522
-1163.42418,23616,192.030903
-1091.70706,23616,239.349548
-1139.88232,23616,286.847291
-1387.56754,23616,333.892846
-1379.5481,23616,381.095509
-1458.59058,23616,428.136257
-1340.60522,23616,475.415328
-1376.03204,23616,522.44314
-1364.43764,23616,569.607815
-1373.46634,23616,616.496377
-1329.30506,23616,663.681261
-1340.80052,23616,710.501632
-1361.54886,23616,757.521075
-1296.25996,23616,804.232764
-1295.82342,23616,851.158536
-1387.70674,23616,898.091965
-1324.0677,23616,945.228508
-1294.34076,23616,992.061868
-1269.99118,23616,1039.074116
-1392.93038,23616,1086.026073
-1349.37788,23616,1133.165326
-1329.91236,23616,1180.349817
-1334.5148,23616,1227.658306
-1288.06726,23616,1274.318588
-1274.59262,23616,1321.499254
-1278.75078,23616,1368.429626
-1278.6184,23616,1415.868286
-1286.72722,23616,1462.837135
-1286.72668,23616,1509.956584
-1273.64074,23616,1556.858268
-1297.582,23616,1604.003782
-1271.85614,23616,1651.003935
-1269.30416,23616,1697.957367
-1268.45002,23616,1744.69492
-1255.9112,23616,1791.786953
-1240.7014,23616,1838.466925
-1243.64898,23616,1885.467387
-1272.93264,23616,1932.078701
-1282.4734,23616,1978.960408
-1267.76714,23616,2025.671561
-1258.88364,23616,2072.458949
-1252.7246,23616,2118.852398
-1248.63456,23616,2165.608808
-1254.80392,23616,2212.189824
-1254.13832,23616,2259.123591
-1247.05154,23616,2305.667526
-1260.44002,23616,2352.45794
-1260.44002,23616,2399.371794
-1252.15748,23616,2446.194813
-1261.30132,23616,2492.796534
-1260.09714,23616,2541.609939
-1261.30132,23616,2588.240234
-1260.09714,23616,2635.223384
-1297.57592,23616,2682.050716
-1339.84636,23616,2728.950771
-1336.60022,23616,2775.464143
-1339.30484,23616,2822.438117
-1336.49022,23616,2869.197634
-1347.1921,23616,2916.129157
-1350.17074,23616,2963.724906
-1348.96814,23616,3010.623806
-1408.732,23616,3057.672469
-1362.34848,23616,3104.724106
-1352.81234,23616,3151.500697
-1339.74582,23616,3198.374763
-1314.56862,23616,3245.11031
-1313.3268,23616,3292.060928
-1286.712,23616,3338.734211
-1308.92712,23616,3385.87135
-1313.51368,23616,3432.190358
-1357.08112,23616,3478.887332
-1365.91902,23616,3525.421208
-1368.38334,23616,3572.492577
-1365.91902,23616,3618.744602
-1358.31712,23616,3665.614282
-1360.36498,23616,3711.988129
-1353.2867,23616,3758.683192
-1360.81698,23616,3805.058784
-1356.259,23616,3851.603769
-1356.259,23616,3897.950556
-1356.259,23616,3944.655231
-1325.3275,23616,3991.138927
-1340.9429,23616,4037.973244
-1328.44772,23616,4084.36478
-1287.24258,23616,4131.021086
-1331.59292,23616,4177.62426
-1331.59292,23616,4224.732319
-1332.1322,23616,4271.10143
-1333.01426,23616,4317.81777
-1332.84252,23616,4364.285724
-1269.59534,23616,4410.969875
-1269.59754,23616,4457.309169
-1276.0997,23616,4504.383158
-1276.03906,23616,4551.103194
-1277.05252,23616,4598.024367
-1292.73892,23616,4644.898577
-1289.37686,23616,4691.825371
-1284.39334,23616,4738.387917
-1340.82902,23616,4785.443017
-1335.55768,23616,4831.893002
-1340.82902,23616,4878.654674
-1340.85796,23616,4925.076926
-1340.82902,23616,4971.853357
-1340.82902,23616,5018.218868
-1340.82902,23616,5065.274686
-1340.82902,23616,5111.793614
-1340.82902,23616,5158.531222
-1340.82902,23616,5204.931731
-1340.82902,23616,5251.629774
-1340.82902,23616,5297.755263
-1372.68834,23616,5344.595684
-1368.43068,23616,5390.952999
-1373.44314,23616,5437.587319
-1372.46362,23616,5483.800959
-1339.92652,23616,5530.323761
-1344.32362,23616,5576.395725
-1339.92652,23616,5623.153985
-1392.76018,23616,5669.467135
-1333.11042,23616,5715.990189
-1369.17564,23616,5762.079926
-1368.64796,23616,5808.584947
-1370.25372,23616,5855.02947
-1373.262,23616,5901.470288
-1375.919,23616,5947.942003
-1377.28824,23616,5994.971752
-1382.24892,23616,6041.29476
-1387.48956,23616,6088.025198
-1380.47684,23616,6134.564107
-1382.00148,23616,6188.575721
-1401.57458,23616,6245.603092
-1424.05362,23616,6302.61067
-1397.40812,23616,6367.327905
-1384.56936,23616,6432.823099
-1402.13296,23616,6491.171441
-1387.907,23616,6550.212743
-1405.27078,23616,6607.439752
-1399.55928,23616,6666.350531
-1404.55078,23616,6721.503945
-1398.61928,23616,6776.517509
-1401.15078,23616,6832.550373
-1403.92946,23616,6888.398226
-1401.15078,23616,6944.885303
-1402.40946,23616,7004.121243
-1377.75808,23616,7058.922468
-1374.74616,23616,7114.852567
-1375.5168,23616,7169.118126
-1373.31212,23616,7225.339431
-1376.78012,23616,7278.62433
-1374.599,23616,7336.324229
-1334.64564,23616,7390.516177
-1323.5886,23616,7445.56111
-1332.11496,23616,7499.750918
-1319.01236,23616,7554.51904
-1337.76342,23616,7608.86884
-1320.79564,23616,7663.432191
-1326.64264,23616,7718.276736
-1316.76898,23616,7772.113068
-1328.043,23616,7825.559797
-1326.90194,23616,7879.594507
-1328.043,23616,7932.609049
-1326.883,23616,7981.226955
-1328.043,23616,8028.054181
-1326.883,23616,8075.410126
-1326.883,23616,8122.43133
-1326.883,23616,8169.333781
-1326.883,23616,8216.252218
-1326.883,23616,8263.833054
-1271.55444,23616,8310.363319
-1313.2108,23616,8356.891738
-1313.2108,23616,8403.686992
-1313.2108,23616,8450.500791
-1313.2108,23616,8502.028293
-1313.2108,23616,8550.441229
-1313.2108,23616,8597.917716
-1313.2108,23616,8645.66768
-1378.38622,23616,8692.797314
-1367.84874,23616,8739.828193
-1383.64976,23616,8786.451186
-1352.97164,23616,8833.506397
-1378.08388,23616,8879.754993
-1350.5394,23616,8926.3409
-1332.23084,23616,8972.767856
-1329.49514,23616,9019.262894
-1346.94404,23616,9067.944116
-1328.5169,23616,9117.821378
-1340.05758,23616,9170.168138
-1318.6343,23616,9223.403338
-1298.80548,23616,9274.376109
-1318.6343,23616,9328.814793
-1335.01106,23616,9378.903298
-1346.95716,23616,9432.056403
-1354.7957,23616,9483.479183
-1349.305,23616,9536.036875
-1358.28784,23616,9586.460531
-1349.305,23616,9636.898222
-1358.28784,23616,9687.162871
-1349.025,23616,9740.023883
-1358.28784,23616,9790.140683
-1351.82012,23616,9839.812078
-1358.28784,23616,9892.736995
-1351.82012,23616,9946.026824
-1358.28784,23616,9995.191648
-1351.82012,23616,10045.663323
-1327.75656,23616,10103.884459
-1319.10964,23616,10155.390363
-1330.0228,23616,10205.773289
-1327.05364,23616,10255.13006
-1327.98532,23616,10306.948207
