#{"t_start": 1675728523.0652544, "env_id": null}
r,l,t
-3054.7291,23616,50.0356
-800.28,23616,97.635088
-2123.83402,23616,144.220209
-1937.75134,23616,190.862037
-2097.94174,23616,237.376039
-2036.07436,23616,283.56202
-2000.86526,23616,330.093066
-2086.14462,23616,376.695148
-1870.75298,23616,423.271541
-1979.0758,23616,469.369228
-2076.67298,23616,515.71752
-2151.91486,23616,561.761116
-2214.0852,23616,607.993816
-2176.68592,23616,653.839271
-2213.49642,23616,700.083673
-1995.20984,23616,746.055417
-2155.43074,23616,792.476956
-2090.9537,23616,838.396356
-1871.5674,23616,884.450306
-1672.1945,23616,930.487022
-1943.1005,23616,976.682856
-1842.37578,23616,1022.700283
-1773.16356,23616,1068.704484
-1709.53682,23616,1114.67239
-1824.68748,23616,1160.983074
-1849.70226,23616,1207.140984
-1853.0837,23616,1253.477972
-1855.83026,23616,1299.683009
-1838.10774,23616,1346.280364
-1844.26188,23616,1392.440633
-1854.74092,23616,1438.585639
-1835.78712,23616,1484.28568
-1810.1324,23616,1530.443068
-1835.9885,23616,1576.339114
-1815.39956,23616,1624.202604
-1820.5365,23616,1669.924649
-1809.58748,23616,1715.912626
-1796.58252,23616,1761.846669
-1806.53984,23616,1808.692346
-1820.2034,23616,1854.456248
-1822.92624,23616,1900.504692
-1871.15496,23616,1946.4369
-1804.85936,23616,1992.535407
-1826.34784,23616,2038.398971
-1804.85936,23616,2084.495742
-1818.13544,23616,2130.429877
-1806.65214,23616,2176.574488
-1826.77574,23616,2222.504425
-1830.49814,23616,2268.830433
-1839.72108,23616,2314.698901
-1890.12872,23616,2360.983891
-1878.76066,23616,2406.86748
-1890.12872,23616,2452.793527
-1875.40066,23616,2498.655542
-1883.31344,23616,2545.172547
-1915.21758,23616,2591.037595
-1911.86396,23616,2637.255465
-1941.42288,23616,2683.040006
-1935.54956,23616,2729.136676
-1951.11342,23616,2775.044267
-1933.87498,23616,2821.143122
-1944.03468,23616,2866.961561
-1960.56332,23616,2913.111237
-1949.06064,23616,2959.027687
-1994.82786,23616,3005.198758
-2022.6334,23616,3050.886206
-2029.07296,23616,3096.822817
-2020.16196,23616,3142.61639
-2018.00578,23616,3188.7198
-2011.90836,23616,3234.496754
-2010.60742,23616,3280.360109
-2014.23036,23616,3326.484461
-2008.4951,23616,3372.443396
-2011.36152,23616,3418.165861
-1940.48912,23616,3464.232876
-1903.97416,23616,3509.8502
-1864.06804,23616,3555.879703
-1890.27704,23616,3606.979724
-1887.27632,23616,3657.097173
-1917.0003,23616,3706.642033
-1848.86952,23616,3755.800601
-1909.46734,23616,3805.592568
-1853.59952,23616,3858.276153
-2008.274,23616,3909.547188
-2015.02792,23616,3957.700096
-2001.65546,23616,4006.397128
-2014.78582,23616,4056.521322
-1989.50976,23616,4105.37582
-1940.9791,23616,4154.727374
-1950.43824,23616,4202.072733
-1950.9391,23616,4249.790745
-1950.43824,23616,4296.994487
-1950.9391,23616,4346.568989
-1950.43824,23616,4394.962337
-1950.9391,23616,4443.082354
-1950.92802,23616,4491.839597
-1950.9391,23616,4542.386643
-1950.92802,23616,4591.644353
-2046.32712,23616,4643.768138
-2062.74878,23616,4693.966209
-2050.4642,23616,4743.623537
-2043.11608,23616,4791.870981
-2050.4642,23616,4840.206422
-2047.03608,23616,4887.714401
-2050.4642,23616,4935.989773
-2045.1394,23616,4983.467995
-2050.4642,23616,5031.327257
-2011.978,23616,5078.490746
-2011.978,23616,5127.689819
-2011.978,23616,5175.608139
-2011.978,23616,5223.847651
-2011.978,23616,5271.053358
-1933.09504,23616,5319.012274
-1953.06326,23616,5366.597309
-1942.33528,23616,5414.992852
-1943.90216,23616,5462.167497
-1981.67378,23616,5510.761882
-2041.09408,23616,5557.657391
-1999.3384,23616,5605.38733
-2076.33994,23616,5654.688354
-2075.23744,23616,5705.754166
-2002.246,23616,5753.336335
-1960.8625,23616,5803.563224
-1950.69858,23616,5853.907146
-1971.2546,23616,5904.937846
-1945.66422,23616,5953.892796
-1978.64942,23616,6003.901968
-1952.66186,23616,6052.735106
-1984.8532,23616,6100.587655
-1971.79398,23616,6149.121438
-1976.83388,23616,6197.220121
-1968.44372,23616,6245.490278
-1966.6678,23616,6297.647697
-2036.19014,23616,6347.961886
-2103.28378,23616,6397.202975
-2054.934,23616,6448.443275
-1994.2826,23616,6498.605233
-1976.78932,23616,6547.343728
-1980.95528,23616,6595.582636
-1970.12932,23616,6644.444344
-1984.33608,23616,6692.681874
-1970.12932,23616,6741.943216
-1984.33608,23616,6789.618298
-1972.32632,23616,6837.134375
-1958.73608,23616,6885.031908
-1979.6815,23616,6933.134951
-1958.73608,23616,6982.140474
-1979.6815,23616,7030.817092
-1975.75308,23616,7080.489049
-1982.37098,23616,7128.206697
-1980.19308,23616,7175.892811
-1985.59356,23616,7224.611074
-1978.84286,23616,7272.50911
-1982.0216,23616,7318.6452
-1958.40286,23616,7364.372746
-1988.6816,23616,7418.4046
-1961.58212,23616,7469.789057
-1994.67762,23616,7521.70518
-1954.38068,23616,7568.299184
-1987.36936,23616,7615.159369
-1954.39176,23616,7662.805843
-1986.5824,23616,7709.33673
-1960.3767,23616,7755.670844
-1998.58514,23616,7802.509066
-1968.43116,23616,7849.224566
-1998.58514,23616,7898.219455
-1972.3722,23616,7946.615417
-2013.44658,23616,7994.471096
-1963.80382,23616,8047.50019
-2013.63846,23616,8094.031461
-1961.20526,23616,8142.096605
-1984.45526,23616,8191.182324
-1961.20526,23616,8239.145113
-1965.49526,23616,8286.170399
-2062.05584,23616,8334.638298
-2021.37758,23616,8382.255872
-2058.95002,23616,8429.519589
-2036.68448,23616,8476.845509
-2066.15342,23616,8524.50972
-2031.95882,23616,8571.549707
-2052.58838,23616,8618.794092
-2037.6661,23616,8665.05399
-2030.73588,23616,8711.986123
-2059.07692,23616,8757.534792
-2062.83026,23616,8802.791665
-2061.05718,23616,8848.069472
-2051.20146,23616,8893.674902
-2074.1212,23616,8939.077491
-2040.69436,23616,8984.523043
-2057.28042,23616,9029.795039
-2044.91792,23616,9075.216319
-2057.28042,23616,9120.388727
-2050.0936,23616,9165.983544
-2057.28042,23616,9211.041292
-2052.1736,23616,9256.395777
-1976.39896,23616,9301.581986
-1992.66482,23616,9346.742605
-2003.54328,23616,9391.967161
-1990.16432,23616,9437.786169
-1992.1781,23616,9483.013466
-2007.6742,23616,9528.189805
-2004.9153,23616,9573.608758
-1996.87578,23616,9619.081355
-2011.87812,23616,9664.278792
-1998.46862,23616,9709.484023
-2009.27248,23616,9754.65336
-2066.94514,23616,9800.085613
-1976.8429,23616,9845.240282
-1997.3066,23616,9890.425684
-1992.56854,23616,9935.494886
-2001.73136,23616,9980.799151
-2001.2888,23616,10025.961541
-1994.54726,23616,10071.223275
-2008.07274,23616,10116.234433
-1981.10616,23616,10161.510371
-2014.7856,23616,10206.749278
-2001.12632,23616,10251.884402
-2077.80862,23616,10297.478901
-2042.00962,23616,10343.156975
-2118.44768,23616,10388.213382
-2086.5531,23616,10433.344708
-1976.41892,23616,10478.2349
-2087.90378,23616,10523.53401
-2086.93622,23616,10568.599661
-2087.90378,23616,10613.620427
-2079.16378,23616,10658.723028
-2087.90378,23616,10704.091979
-2079.16378,23616,10749.09017
-2087.90378,23616,10794.061639
-2079.16378,23616,10839.095268
-2079.16378,23616,10884.463653
-2079.16378,23616,10930.105495
-2079.16378,23616,10975.383569
-2079.16378,23616,11020.53222
-2079.16378,23616,11065.800375
-2079.16378,23616,11111.006454
-1965.13646,23616,11156.459241
-1937.12274,23616,11201.33326
-1966.40178,23616,11246.709767
-1912.5512,23616,11291.63382
-1974.5107,23616,11336.924377
-1966.88142,23616,11382.01629
-2138.92126,23616,11427.462524
-2159.90648,23616,11472.632512
-2081.0139,23616,11518.021985
-2047.86412,23616,11563.325804
-2106.68782,23616,11608.431497
-2068.23594,23616,11653.374585
-2021.68826,23616,11698.743988
-1995.13846,23616,11743.538979
-2073.26066,23616,11788.608353
-2090.07152,23616,11833.551054
-2044.11604,23616,11878.937603
-2092.40824,23616,11923.947585
-2092.0505,23616,11969.095017
-2094.70336,23616,12014.101234
-2092.0505,23616,12059.353688
-2094.70336,23616,12104.11033
-2092.0505,23616,12149.529486
-2094.53424,23616,12194.711344
-2092.0505,23616,12240.086177
-2094.53424,23616,12285.500618
-2033.44572,23616,12330.565985
-2017.4116,23616,12375.829716
-2035.10786,23616,12421.027335
-2021.55162,23616,12465.927864
-2026.11934,23616,12511.285754
-2022.77218,23616,12556.11569
-2052.2325,23616,12601.637453
-2019.67816,23616,12646.721436
-2042.8761,23616,12691.83145
-2049.46028,23616,12737.291426
-2061.85054,23616,12782.59956
-2045.10214,23616,12827.519391
-2046.8053,23616,12872.861476
-2048.98354,23616,12917.753133
