#{"t_start": 1674934718.75768, "env_id": null}
r,l,t
-333884.21838,23665,58.590781
-333884.21838,23665,106.302066
-663518.012,23665,156.66635
-663518.012,23665,205.854837
-663518.012,23665,254.323076
-88659.17538,23665,306.126874
-88659.17538,23665,357.065533
182812.33686,23665,409.573549
182812.33686,23665,461.300518
182812.33686,23665,512.030314
186917.56,23665,565.584374
186917.56,23665,614.474126
186917.56,23665,667.616191
186917.56,23665,715.990242
186917.56,23665,762.646837
186917.56,23665,810.063272
186917.56,23665,856.98756
186917.56,23665,904.069821
186917.56,23665,950.213797
186917.56,23665,996.547516
186917.56,23665,1043.914485
186917.56,23665,1090.129448
186917.56,23665,1136.522021
186917.56,23665,1183.831018
186917.56,23665,1230.198473
186917.56,23665,1277.002547
186917.56,23665,1323.142405
186917.56,23665,1371.251382
186917.56,23665,1427.565479
186917.56,23665,1481.920701
186917.56,23665,1529.418135
186917.56,23665,1581.762326
186917.56,23665,1634.581356
186917.56,23665,1690.954751
186917.56,23665,1740.897767
186917.56,23665,1788.507753
186917.56,23665,1838.649308
186917.56,23665,1889.066216
186917.56,23665,1942.04897
186917.56,23665,1993.296849
186917.56,23665,2041.291069
186917.56,23665,2088.419555
186917.56,23665,2137.945702
186917.56,23665,2189.26224
186917.56,23665,2239.399495
186917.56,23665,2289.992692
186917.56,23665,2341.761601
186917.56,23665,2391.790458
186917.56,23665,2442.792374
186917.56,23665,2492.697484
186917.56,23665,2543.229711
186917.56,23665,2593.967948
186917.56,23665,2644.246791
186917.56,23665,2695.055531
186917.56,23665,2745.310163
186917.56,23665,2795.297734
186917.56,23665,2846.810944
186917.56,23665,2897.214407
186917.56,23665,2948.36336
186917.56,23665,2998.636145
186917.56,23665,3049.137134
186917.56,23665,3100.048793
186917.56,23665,3150.527688
186917.56,23665,3200.963951
186917.56,23665,3252.069574
186917.56,23665,3302.637331
186917.56,23665,3353.655087
186917.56,23665,3403.675511
186917.56,23665,3453.869997
186917.56,23665,3504.763932
186917.56,23665,3555.178287
186917.56,23665,3606.189033
186917.56,23665,3656.850328
186917.56,23665,3707.034986
186917.56,23665,3758.539939
186917.56,23665,3808.811527
186917.56,23665,3859.560981
186917.56,23665,3910.010128
186917.56,23665,3960.557173
186917.56,23665,4011.290476
186917.56,23665,4061.68259
186917.56,23665,4112.715299
186917.56,23665,4163.218707
186917.56,23665,4213.266371
186917.56,23665,4264.263733
186917.56,23665,4314.387211
186917.56,23665,4364.755667
186917.56,23665,4415.602195
186917.56,23665,4465.869805
186917.56,23665,4517.177096
186917.56,23665,4567.73634
186917.56,23665,4617.688296
186917.56,23665,4668.839416
186917.56,23665,4719.127025
186917.56,23665,4770.205032
186917.56,23665,4820.747555
186917.56,23665,4870.812407
186917.56,23665,4921.704095
186917.56,23665,4972.220808
186917.56,23665,5023.572607
186917.56,23665,5073.647622
