#{"t_start": 1675638019.921185, "env_id": null}
r,l,t
-693.3277,23614,111.234928
-693.3277,23614,219.43286
-143.75,23614,325.537717
-143.75,23614,440.785954
-143.75,23614,547.593656
-143.75,23614,651.007963
-143.75,23614,757.899476
-143.75,23614,865.351346
-143.75,23614,973.182313
-143.75,23614,1081.547543
-143.75,23614,1195.886572
-143.75,23614,1304.204276
-143.75,23614,1414.215049
-143.75,23614,1534.450907
-143.75,23614,1643.287619
-143.75,23614,1751.464279
-143.75,23614,1866.924691
-143.75,23614,1973.447137
-143.75,23614,2081.490026
-143.75,23614,2194.341239
-143.75,23614,2303.008925
-143.75,23614,2415.714589
-143.75,23614,2525.726572
-143.75,23614,2642.648603
-143.75,23614,2752.743418
-143.75,23614,2862.580565
-143.75,23614,2976.479266
-143.75,23614,3090.906111
-143.75,23614,3216.358212
-143.75,23614,3330.226609
-143.75,23614,3443.57299
-143.75,23614,3562.748412
-143.75,23614,3681.991493
-143.75,23614,3788.338906
-143.75,23614,3897.681379
-143.75,23614,4012.6443
-143.75,23614,4126.392857
-143.75,23614,4233.522344
-143.75,23614,4342.429945
-143.75,23614,4451.865629
-143.75,23614,4560.91788
-143.75,23614,4668.930757
-143.75,23614,4774.618047
-143.75,23614,4889.615485
-143.75,23614,5008.703619
-143.75,23614,5115.78163
-143.75,23614,5231.036499
-143.75,23614,5351.190691
-143.75,23614,5473.221262
-143.75,23614,5592.820401
-143.75,23614,5709.474231
-143.75,23614,5817.041779
-143.75,23614,5938.532254
-143.75,23614,6057.867154
-143.75,23614,6165.337932
-143.75,23614,6273.127433
-143.75,23614,6387.484492
-143.75,23614,6507.030149
-143.75,23614,6627.197827
-143.75,23614,6741.590245
-143.75,23614,6863.788565
-143.75,23614,6982.516564
-143.75,23614,7095.442282
-143.75,23614,7198.627497
-143.75,23614,7316.752266
-143.75,23614,7429.640526
-143.75,23614,7534.742862
-143.75,23614,7649.161956
-143.75,23614,7764.365464
-143.75,23614,7876.329146
-143.75,23614,7989.061683
-143.75,23614,8102.741244
-143.75,23614,8211.576851
-143.75,23614,8320.368689
-143.75,23614,8441.442856
-143.75,23614,8562.401675
-143.75,23614,8672.762122
-143.75,23614,8787.279707
-143.75,23614,8899.521329
-143.75,23614,9018.677595
-143.75,23614,9125.945104
-143.75,23614,9244.740592
-143.75,23614,9360.033458
-143.75,23614,9468.503792
-143.75,23614,9578.889477
-143.75,23614,9689.593746
-143.75,23614,9794.837541
-143.75,23614,9905.426031
-143.75,23614,10025.582905
-143.75,23614,10131.853913
-143.75,23614,10241.591969
-143.75,23614,10355.04162
-143.75,23614,10471.795434
-143.75,23614,10585.960018
-143.75,23614,10696.616649
-143.75,23614,10806.67295
-143.75,23614,10925.444386
-143.75,23614,11036.813166
-143.75,23614,11151.683314
-143.75,23614,11265.096562
-143.75,23614,11389.262343
-143.75,23614,11501.997126
-143.75,23614,11610.890375
-143.75,23614,11721.132779
-143.75,23614,11844.03337
-143.75,23614,11961.822921
-143.75,23614,12069.241923
-143.75,23614,12186.537924
-143.75,23614,12300.036008
-143.75,23614,12413.195891
-143.75,23614,12525.91451
-143.75,23614,12637.144464
-143.75,23614,12752.239894
-143.75,23614,12863.085325
-143.75,23614,12986.022706
-143.75,23614,13096.768919
-143.75,23614,13202.788713
-143.75,23614,13319.18029
-143.75,23614,13427.39641
-143.75,23614,13548.068067
-143.75,23614,13661.829017
-143.75,23614,13782.412577
-143.75,23614,13894.473204
-143.75,23614,14010.788378
-143.75,23614,14128.681526
-143.75,23614,14238.521646
-143.75,23614,14349.8218
-143.75,23614,14462.474138
-143.75,23614,14583.861217
-143.75,23614,14698.218945
-143.75,23614,14814.461981
-143.75,23614,14928.8472
-143.75,23614,15033.927389
-143.75,23614,15143.862561
-143.75,23614,15262.117506
-143.75,23614,15379.040347
-143.75,23614,15493.597059
-143.75,23614,15600.885079
-143.75,23614,15718.341929
-143.75,23614,15823.934587
-143.75,23614,15934.598639
-143.75,23614,16044.391247
-143.75,23614,16154.582565
-143.75,23614,16266.236071
-143.75,23614,16384.664582
-143.75,23614,16498.087893
