#{"t_start": 1674799286.1851757, "env_id": null}
r,l,t
-1207401.81066,23665,46.041988
-990270.0753,23665,91.366172
-952447.61416,23665,138.825718
-709489.54936,23665,184.334646
-608808.52588,23665,230.867851
-612013.10686,23665,278.478899
-613303.10454,23665,323.883757
-552922.8884,23665,371.676053
-542342.63894,23665,417.073406
-599062.59658,23665,464.762187
-634538.46746,23665,510.834265
-634922.96258,23665,557.746671
-628983.18586,23665,603.311698
-617950.7286,23665,649.88313
-611900.33686,23665,695.335067
-604862.60312,23665,742.913759
-587971.68374,23665,789.039115
-606609.0341,23665,835.882104
-607107.62894,23665,881.685297
-600505.08186,23665,929.506025
-635240.82036,23665,976.818007
-607159.34634,23665,1024.64048
-638324.71662,23665,1071.081679
-638423.45812,23665,1118.84405
-609028.04316,23665,1165.19747
-624761.76032,23665,1213.243819
-600911.14076,23665,1259.713508
-615731.7444,23665,1306.441807
-625231.48162,23665,1353.531616
-624498.90472,23665,1400.889471
-636617.48392,23665,1447.013354
-621720.10462,23665,1494.933356
-622236.40786,23665,1541.287777
-622365.23006,23665,1589.0238
-656037.67548,23665,1636.207269
-618227.86574,23665,1682.805984
-617140.93006,23665,1728.498348
-631195.70634,23665,1775.283285
-605536.28068,23665,1823.483699
-631081.5981,23665,1870.994229
-637697.94722,23665,1916.611461
-628078.63956,23665,1963.476506
-607024.85124,23665,2010.559079
-615867.42142,23665,2057.753071
-605793.46268,23665,2104.332986
-589343.02544,23665,2151.939958
-582518.79228,23665,2198.661783
-603916.4544,23665,2245.30465
-613358.77202,23665,2291.304931
-594927.44552,23665,2339.194216
-613905.682,23665,2386.508796
-618780.27214,23665,2434.498592
-630134.3267,23665,2481.178373
-664001.4472,23665,2529.197491
-622792.82196,23665,2574.909006
-651401.5958,23665,2622.425723
-701488.63528,23665,2669.941512
-638005.67128,23665,2717.49174
-662071.40102,23665,2764.446172
-659405.87018,23665,2811.159756
-680829.4684,23665,2857.466603
-666441.91694,23665,2904.641869
-660382.79758,23665,2951.970608
-684485.2571,23665,3000.327648
-717723.79622,23665,3049.018566
-675826.36484,23665,3096.34178
-682280.4776,23665,3143.337899
-698508.32006,23665,3190.552927
-682190.74512,23665,3236.656222
-702679.52616,23665,3284.414801
-701716.03016,23665,3330.468957
-695363.4814,23665,3378.066829
-698267.0165,23665,3424.839444
-696155.9481,23665,3472.093519
-697001.44298,23665,3518.668852
-689011.69192,23665,3565.546441
-700436.5691,23665,3612.33085
-696947.19916,23665,3658.99293
-719231.03878,23665,3704.892204
-691351.79206,23665,3752.288529
-710266.30648,23665,3798.247239
-706583.6005,23665,3845.671172
-718791.72962,23665,3892.025611
-729866.45932,23665,3939.055627
-725141.17382,23665,3985.253389
-739311.6581,23665,4033.432122
-704150.1564,23665,4079.895041
-703650.15448,23665,4127.891305
-714885.12164,23665,4174.563071
-727044.8489,23665,4221.511239
-708961.8686,23665,4267.290598
-721340.43554,23665,4314.240631
-735719.09416,23665,4360.014858
-704582.27324,23665,4407.238496
-723539.37744,23665,4453.675524
-737483.48354,23665,4501.250754
-711419.31058,23665,4547.667611
-714180.63996,23665,4594.938802
-711229.22164,23665,4641.328502
-719815.2422,23665,4688.488557
-728602.73104,23665,4733.878855
-725224.95286,23665,4781.543314
-724847.00668,23665,4827.258515
-701873.31422,23665,4873.67257
-515545.05976,23665,4919.269735
-527530.50876,23665,4966.223991
-477695.45692,23665,5012.402367
-505757.59142,23665,5059.68689
-488292.51612,23665,5105.713722
-479090.76906,23665,5152.435353
-475004.56896,23665,5198.901229
